Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,HoursMinutes,Time_weather,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 01:43:23.678000,HUL,27,0 days 00:01:40.664000,26.0,1.0,,,0 days 00:00:26.866000,0 days 00:00:40.448000,0 days 00:00:33.350000,0 days 01:42:09.880000,0 days 01:42:50.328000,0 days 01:43:23.678000,214.0,182.0,202.0,304.0,False,MEDIUM,26.0,True,Haas F1 Team,0 days 01:41:43.014000,2024-10-20 19:48:20.612,1,7.0,False,,False,True,1:43,0 days 01:43:46.748000,28.4,33.0,1006.0,False,47.6,271,2.8
0 days 01:48:48.034000,HUL,27,0 days 00:01:40.912000,29.0,2.0,,,0 days 00:00:27.272000,0 days 00:00:40.040000,0 days 00:00:33.600000,0 days 01:47:34.394000,0 days 01:48:14.434000,0 days 01:48:48.034000,213.0,182.0,203.0,301.0,False,HARD,2.0,True,Haas F1 Team,0 days 01:47:07.122000,2024-10-20 19:53:44.720,1,12.0,False,,False,True,1:48,0 days 01:48:46.803000,28.8,33.0,1005.9,False,47.5,0,0.7
0 days 01:50:28.372000,HUL,27,0 days 00:01:40.338000,30.0,2.0,,,0 days 00:00:27.258000,0 days 00:00:40.055000,0 days 00:00:33.025000,0 days 01:49:15.292000,0 days 01:49:55.347000,0 days 01:50:28.372000,210.0,183.0,207.0,303.0,False,HARD,3.0,True,Haas F1 Team,0 days 01:48:48.034000,2024-10-20 19:55:25.632,1,12.0,False,,False,True,1:50,0 days 01:50:46.816000,28.9,32.0,1005.8,False,47.7,329,1.7
0 days 01:52:07.773000,HUL,27,0 days 00:01:39.401000,31.0,2.0,,,0 days 00:00:27.007000,0 days 00:00:39.641000,0 days 00:00:32.753000,0 days 01:50:55.379000,0 days 01:51:35.020000,0 days 01:52:07.773000,218.0,184.0,204.0,300.0,True,HARD,4.0,True,Haas F1 Team,0 days 01:50:28.372000,2024-10-20 19:57:05.970,1,11.0,False,,False,True,1:52,0 days 01:52:46.834000,28.8,32.0,1005.8,False,47.4,254,0.7
0 days 01:53:47.460000,HUL,27,0 days 00:01:39.687000,32.0,2.0,,,0 days 00:00:27.013000,0 days 00:00:39.857000,0 days 00:00:32.817000,0 days 01:52:34.786000,0 days 01:53:14.643000,0 days 01:53:47.460000,214.0,185.0,203.0,300.0,False,HARD,5.0,True,Haas F1 Team,0 days 01:52:07.773000,2024-10-20 19:58:45.371,1,11.0,False,,False,True,1:53,0 days 01:53:46.850000,28.7,32.0,1005.8,False,47.7,331,1.9
0 days 01:55:26.815000,HUL,27,0 days 00:01:39.355000,33.0,2.0,,,0 days 00:00:26.868000,0 days 00:00:39.652000,0 days 00:00:32.835000,0 days 01:54:14.328000,0 days 01:54:53.980000,0 days 01:55:26.815000,215.0,183.0,203.0,303.0,True,HARD,6.0,True,Haas F1 Team,0 days 01:53:47.460000,2024-10-20 20:00:25.058,1,11.0,False,,False,True,1:55,0 days 01:55:46.867000,28.8,33.0,1005.7,False,47.4,333,2.8
0 days 01:57:06.163000,HUL,27,0 days 00:01:39.348000,34.0,2.0,,,0 days 00:00:27.004000,0 days 00:00:39.610000,0 days 00:00:32.734000,0 days 01:55:53.819000,0 days 01:56:33.429000,0 days 01:57:06.163000,213.0,183.0,204.0,299.0,True,HARD,7.0,True,Haas F1 Team,0 days 01:55:26.815000,2024-10-20 20:02:04.413,1,11.0,False,,False,True,1:57,0 days 01:57:46.874000,28.8,33.0,1005.7,False,47.1,320,0.8
0 days 01:58:45.413000,HUL,27,0 days 00:01:39.250000,35.0,2.0,,,0 days 00:00:26.656000,0 days 00:00:39.728000,0 days 00:00:32.866000,0 days 01:57:32.819000,0 days 01:58:12.547000,0 days 01:58:45.413000,216.0,185.0,203.0,305.0,True,HARD,8.0,True,Haas F1 Team,0 days 01:57:06.163000,2024-10-20 20:03:43.761,1,11.0,False,,False,True,1:58,0 days 01:58:46.880000,28.8,33.0,1005.7,False,47.0,107,0.8
0 days 02:00:24.609000,HUL,27,0 days 00:01:39.196000,36.0,2.0,,,0 days 00:00:26.688000,0 days 00:00:39.645000,0 days 00:00:32.863000,0 days 01:59:12.101000,0 days 01:59:51.746000,0 days 02:00:24.609000,215.0,185.0,204.0,301.0,True,HARD,9.0,True,Haas F1 Team,0 days 01:58:45.413000,2024-10-20 20:05:23.011,1,11.0,False,,False,True,2:00,0 days 02:00:46.872000,28.9,33.0,1005.9,False,47.2,0,0.7
0 days 02:02:03.999000,HUL,27,0 days 00:01:39.390000,37.0,2.0,,,0 days 00:00:26.561000,0 days 00:00:39.830000,0 days 00:00:32.999000,0 days 02:00:51.170000,0 days 02:01:31,0 days 02:02:03.999000,217.0,185.0,204.0,304.0,False,HARD,10.0,True,Haas F1 Team,0 days 02:00:24.609000,2024-10-20 20:07:02.207,1,10.0,False,,False,True,2:02,0 days 02:02:46.874000,28.9,33.0,1005.8,False,47.1,302,1.0
0 days 02:03:43.178000,HUL,27,0 days 00:01:39.179000,38.0,2.0,,,0 days 00:00:26.540000,0 days 00:00:39.742000,0 days 00:00:32.897000,0 days 02:02:30.539000,0 days 02:03:10.281000,0 days 02:03:43.178000,215.0,184.0,203.0,309.0,True,HARD,11.0,True,Haas F1 Team,0 days 02:02:03.999000,2024-10-20 20:08:41.597,1,10.0,False,,False,True,2:03,0 days 02:03:46.872000,29.0,33.0,1005.8,False,47.1,331,1.8
0 days 02:05:22.472000,HUL,27,0 days 00:01:39.294000,39.0,2.0,,,0 days 00:00:26.591000,0 days 00:00:39.779000,0 days 00:00:32.924000,0 days 02:04:09.769000,0 days 02:04:49.548000,0 days 02:05:22.472000,219.0,182.0,202.0,303.0,False,HARD,12.0,True,Haas F1 Team,0 days 02:03:43.178000,2024-10-20 20:10:20.776,1,9.0,False,,False,True,2:05,0 days 02:05:46.875000,29.0,32.0,1005.7,False,46.9,309,1.4
0 days 02:07:01.863000,HUL,27,0 days 00:01:39.391000,40.0,2.0,,,0 days 00:00:26.692000,0 days 00:00:39.830000,0 days 00:00:32.869000,0 days 02:05:49.164000,0 days 02:06:28.994000,0 days 02:07:01.863000,221.0,183.0,204.0,306.0,False,HARD,13.0,True,Haas F1 Team,0 days 02:05:22.472000,2024-10-20 20:12:00.070,1,8.0,True,TRACK LIMITS AT TURN 9 LAP 40 ,False,True,2:07,0 days 02:07:46.882000,28.9,32.0,1005.7,False,47.4,23,1.2
0 days 02:08:41.041000,HUL,27,0 days 00:01:39.178000,41.0,2.0,,,0 days 00:00:26.879000,0 days 00:00:39.581000,0 days 00:00:32.718000,0 days 02:07:28.742000,0 days 02:08:08.323000,0 days 02:08:41.041000,219.0,183.0,204.0,307.0,True,HARD,14.0,True,Haas F1 Team,0 days 02:07:01.863000,2024-10-20 20:13:39.461,12,7.0,False,,False,True,2:08,0 days 02:08:46.879000,28.9,32.0,1005.7,False,47.4,337,0.9
0 days 02:10:19.982000,HUL,27,0 days 00:01:38.941000,42.0,2.0,,,0 days 00:00:26.593000,0 days 00:00:39.493000,0 days 00:00:32.855000,0 days 02:09:07.634000,0 days 02:09:47.127000,0 days 02:10:19.982000,220.0,183.0,204.0,306.0,True,HARD,15.0,True,Haas F1 Team,0 days 02:08:41.041000,2024-10-20 20:15:18.639,1,7.0,False,,False,True,2:10,0 days 02:10:46.880000,29.0,33.0,1005.8,False,46.4,0,1.1
0 days 02:11:58.888000,HUL,27,0 days 00:01:38.906000,43.0,2.0,,,0 days 00:00:26.545000,0 days 00:00:39.642000,0 days 00:00:32.719000,0 days 02:10:46.527000,0 days 02:11:26.169000,0 days 02:11:58.888000,,185.0,205.0,302.0,True,HARD,16.0,True,Haas F1 Team,0 days 02:10:19.982000,2024-10-20 20:16:57.580,1,7.0,False,,False,True,2:11,0 days 02:11:46.883000,29.0,33.0,1005.8,False,46.2,184,0.9
0 days 02:13:37.790000,HUL,27,0 days 00:01:38.902000,44.0,2.0,,,0 days 00:00:26.672000,0 days 00:00:39.508000,0 days 00:00:32.722000,0 days 02:12:25.560000,0 days 02:13:05.068000,0 days 02:13:37.790000,219.0,184.0,203.0,303.0,True,HARD,17.0,True,Haas F1 Team,0 days 02:11:58.888000,2024-10-20 20:18:36.486,1,7.0,False,,False,True,2:13,0 days 02:13:46.880000,29.0,33.0,1005.7,False,46.5,302,0.5
0 days 02:15:18.362000,HUL,27,0 days 00:01:40.572000,45.0,2.0,,,0 days 00:00:27.780000,0 days 00:00:39.940000,0 days 00:00:32.852000,0 days 02:14:05.570000,0 days 02:14:45.510000,0 days 02:15:18.362000,214.0,184.0,203.0,307.0,False,HARD,18.0,True,Haas F1 Team,0 days 02:13:37.790000,2024-10-20 20:20:15.388,1,8.0,False,,False,True,2:15,0 days 02:15:46.882000,29.1,32.0,1005.7,False,47.0,157,1.4
0 days 02:16:57.007000,HUL,27,0 days 00:01:38.645000,46.0,2.0,,,0 days 00:00:26.486000,0 days 00:00:39.508000,0 days 00:00:32.651000,0 days 02:15:44.848000,0 days 02:16:24.356000,0 days 02:16:57.007000,220.0,186.0,203.0,308.0,True,HARD,19.0,True,Haas F1 Team,0 days 02:15:18.362000,2024-10-20 20:21:55.960,1,8.0,False,,False,True,2:16,0 days 02:16:46.885000,29.1,32.0,1005.7,False,47.0,163,1.8
0 days 02:18:36.004000,HUL,27,0 days 00:01:38.997000,47.0,2.0,,,0 days 00:00:26.609000,0 days 00:00:39.732000,0 days 00:00:32.656000,0 days 02:17:23.616000,0 days 02:18:03.348000,0 days 02:18:36.004000,218.0,186.0,205.0,302.0,False,HARD,20.0,True,Haas F1 Team,0 days 02:16:57.007000,2024-10-20 20:23:34.605,1,8.0,False,,False,True,2:18,0 days 02:18:46.887000,29.1,32.0,1005.7,False,46.7,184,2.1
0 days 02:20:14.598000,HUL,27,0 days 00:01:38.594000,48.0,2.0,,,0 days 00:00:26.638000,0 days 00:00:39.455000,0 days 00:00:32.501000,0 days 02:19:02.642000,0 days 02:19:42.097000,0 days 02:20:14.598000,219.0,185.0,204.0,300.0,True,HARD,21.0,True,Haas F1 Team,0 days 02:18:36.004000,2024-10-20 20:25:13.602,1,8.0,False,,False,True,2:20,0 days 02:20:46.886000,29.0,33.0,1005.7,False,46.7,275,0.8
0 days 02:21:53.108000,HUL,27,0 days 00:01:38.510000,49.0,2.0,,,0 days 00:00:26.455000,0 days 00:00:39.513000,0 days 00:00:32.542000,0 days 02:20:41.053000,0 days 02:21:20.566000,0 days 02:21:53.108000,220.0,186.0,204.0,300.0,True,HARD,22.0,True,Haas F1 Team,0 days 02:20:14.598000,2024-10-20 20:26:52.196,1,8.0,False,,False,True,2:21,0 days 02:21:46.887000,28.9,32.0,1005.7,False,46.6,309,1.3
0 days 02:23:31.759000,HUL,27,0 days 00:01:38.651000,50.0,2.0,,,0 days 00:00:26.410000,0 days 00:00:39.630000,0 days 00:00:32.611000,0 days 02:22:19.518000,0 days 02:22:59.148000,0 days 02:23:31.759000,225.0,185.0,204.0,300.0,False,HARD,23.0,True,Haas F1 Team,0 days 02:21:53.108000,2024-10-20 20:28:30.706,1,8.0,False,,False,True,2:23,0 days 02:23:46.891000,29.3,31.0,1005.6,False,46.7,0,0.0
0 days 02:25:10.163000,HUL,27,0 days 00:01:38.404000,51.0,2.0,,,0 days 00:00:26.346000,0 days 00:00:39.558000,0 days 00:00:32.500000,0 days 02:23:58.105000,0 days 02:24:37.663000,0 days 02:25:10.163000,222.0,185.0,203.0,301.0,True,HARD,24.0,True,Haas F1 Team,0 days 02:23:31.759000,2024-10-20 20:30:09.357,1,8.0,False,,False,True,2:25,0 days 02:25:46.889000,29.2,31.0,1005.5,False,46.5,180,1.3
0 days 02:26:48.866000,HUL,27,0 days 00:01:38.703000,52.0,2.0,,,0 days 00:00:26.424000,0 days 00:00:39.669000,0 days 00:00:32.610000,0 days 02:25:36.587000,0 days 02:26:16.256000,0 days 02:26:48.866000,220.0,186.0,204.0,303.0,False,HARD,25.0,True,Haas F1 Team,0 days 02:25:10.163000,2024-10-20 20:31:47.761,1,8.0,False,,False,True,2:26,0 days 02:26:46.889000,29.2,31.0,1005.6,False,46.5,238,0.7
0 days 02:28:27.378000,HUL,27,0 days 00:01:38.512000,53.0,2.0,,,0 days 00:00:26.553000,0 days 00:00:39.386000,0 days 00:00:32.573000,0 days 02:27:15.419000,0 days 02:27:54.805000,0 days 02:28:27.378000,218.0,184.0,205.0,303.0,False,HARD,26.0,True,Haas F1 Team,0 days 02:26:48.866000,2024-10-20 20:33:26.464,1,8.0,False,,False,True,2:28,0 days 02:28:46.891000,29.1,31.0,1005.5,False,46.0,286,1.7
0 days 02:30:06.153000,HUL,27,0 days 00:01:38.775000,54.0,2.0,,,0 days 00:00:26.458000,0 days 00:00:39.698000,0 days 00:00:32.619000,0 days 02:28:53.836000,0 days 02:29:33.534000,0 days 02:30:06.153000,219.0,186.0,204.0,307.0,False,HARD,27.0,True,Haas F1 Team,0 days 02:28:27.378000,2024-10-20 20:35:04.976,1,8.0,False,,False,True,2:30,0 days 02:30:46.907000,29.3,32.0,1005.5,False,46.1,322,1.2
0 days 02:31:44.867000,HUL,27,0 days 00:01:38.714000,55.0,2.0,,,0 days 00:00:26.364000,0 days 00:00:39.693000,0 days 00:00:32.657000,0 days 02:30:32.517000,0 days 02:31:12.210000,0 days 02:31:44.867000,221.0,186.0,204.0,302.0,False,HARD,28.0,True,Haas F1 Team,0 days 02:30:06.153000,2024-10-20 20:36:43.751,1,8.0,False,,False,True,2:31,0 days 02:31:46.915000,29.2,32.0,1005.5,False,46.1,285,1.3
0 days 02:33:23.867000,HUL,27,0 days 00:01:39,56.0,2.0,,,0 days 00:00:26.441000,0 days 00:00:39.681000,0 days 00:00:32.878000,0 days 02:32:11.308000,0 days 02:32:50.989000,0 days 02:33:23.867000,223.0,183.0,203.0,302.0,False,HARD,29.0,True,Haas F1 Team,0 days 02:31:44.867000,2024-10-20 20:38:22.465,1,8.0,False,,False,True,2:33,0 days 02:33:46.941000,29.2,32.0,1005.5,False,46.0,197,1.6
0 days 01:00:43.016000,LAW,30,0 days 00:01:42.809000,2.0,1.0,,,0 days 00:00:28.244000,0 days 00:00:40.538000,0 days 00:00:34.027000,0 days 00:59:28.451000,0 days 01:00:08.989000,0 days 01:00:43.016000,205.0,173.0,204.0,321.0,False,HARD,2.0,True,RB,0 days 00:59:00.207000,2024-10-20 19:05:37.805,12,13.0,True,TRACK LIMITS AT TURN 12 LAP 2 ,False,True,1:00,0 days 01:00:46.631000,28.1,37.0,1006.6,False,47.2,0,1.8
0 days 01:09:42.296000,LAW,30,0 days 00:01:42.925000,6.0,1.0,,,0 days 00:00:27.972000,0 days 00:00:40.956000,0 days 00:00:33.997000,0 days 01:08:27.343000,0 days 01:09:08.299000,0 days 01:09:42.296000,206.0,175.0,202.0,296.0,True,HARD,6.0,True,RB,0 days 01:07:59.371000,2024-10-20 19:14:36.969,1,12.0,False,,False,True,1:09,0 days 01:09:46.630000,28.1,33.0,1006.5,False,47.4,352,1.8
0 days 01:11:24.306000,LAW,30,0 days 00:01:42.010000,7.0,1.0,,,0 days 00:00:27.979000,0 days 00:00:40.097000,0 days 00:00:33.934000,0 days 01:10:10.275000,0 days 01:10:50.372000,0 days 01:11:24.306000,202.0,176.0,202.0,324.0,True,HARD,7.0,True,RB,0 days 01:09:42.296000,2024-10-20 19:16:19.894,1,12.0,False,,False,True,1:11,0 days 01:11:46.633000,28.1,34.0,1006.5,False,47.2,304,1.6
0 days 01:13:05.863000,LAW,30,0 days 00:01:41.557000,8.0,1.0,,,0 days 00:00:27.673000,0 days 00:00:40.052000,0 days 00:00:33.832000,0 days 01:11:51.979000,0 days 01:12:32.031000,0 days 01:13:05.863000,206.0,178.0,202.0,327.0,True,HARD,8.0,True,RB,0 days 01:11:24.306000,2024-10-20 19:18:01.904,1,12.0,False,,False,True,1:13,0 days 01:13:46.665000,28.1,36.0,1006.6,False,46.9,300,2.6
0 days 01:14:47.963000,LAW,30,0 days 00:01:42.100000,9.0,1.0,,,0 days 00:00:27.486000,0 days 00:00:40.424000,0 days 00:00:34.190000,0 days 01:13:33.349000,0 days 01:14:13.773000,0 days 01:14:47.963000,,175.0,202.0,336.0,False,HARD,9.0,True,RB,0 days 01:13:05.863000,2024-10-20 19:19:43.461,1,12.0,False,,False,True,1:14,0 days 01:14:46.681000,28.1,37.0,1006.4,False,46.7,339,2.0
0 days 01:16:29.975000,LAW,30,0 days 00:01:42.012000,10.0,1.0,,,0 days 00:00:27.649000,0 days 00:00:40.352000,0 days 00:00:34.011000,0 days 01:15:15.612000,0 days 01:15:55.964000,0 days 01:16:29.975000,207.0,178.0,202.0,316.0,False,HARD,10.0,True,RB,0 days 01:14:47.963000,2024-10-20 19:21:25.561,12,12.0,False,,False,True,1:16,0 days 01:16:46.683000,28.2,37.0,1006.5,False,47.0,4,1.8
0 days 01:18:11.510000,LAW,30,0 days 00:01:41.535000,11.0,1.0,,,0 days 00:00:27.533000,0 days 00:00:40.019000,0 days 00:00:33.983000,0 days 01:16:57.508000,0 days 01:17:37.527000,0 days 01:18:11.510000,205.0,177.0,202.0,328.0,True,HARD,11.0,True,RB,0 days 01:16:29.975000,2024-10-20 19:23:07.573,1,11.0,False,,False,True,1:18,0 days 01:18:46.701000,28.2,36.0,1006.4,False,47.1,322,1.4
0 days 01:19:52.770000,LAW,30,0 days 00:01:41.260000,12.0,1.0,,,0 days 00:00:27.398000,0 days 00:00:40.328000,0 days 00:00:33.534000,0 days 01:18:38.908000,0 days 01:19:19.236000,0 days 01:19:52.770000,212.0,181.0,200.0,304.0,True,HARD,12.0,True,RB,0 days 01:18:11.510000,2024-10-20 19:24:49.108,1,11.0,False,,False,True,1:19,0 days 01:19:46.717000,28.1,36.0,1006.4,False,47.1,306,1.9
0 days 01:21:34.090000,LAW,30,0 days 00:01:41.320000,13.0,1.0,,,0 days 00:00:27.333000,0 days 00:00:40.307000,0 days 00:00:33.680000,0 days 01:20:20.103000,0 days 01:21:00.410000,0 days 01:21:34.090000,216.0,179.0,201.0,305.0,False,HARD,13.0,True,RB,0 days 01:19:52.770000,2024-10-20 19:26:30.368,1,11.0,False,,False,True,1:21,0 days 01:21:46.717000,28.1,35.0,1006.4,False,47.4,289,1.6
0 days 01:23:15.473000,LAW,30,0 days 00:01:41.383000,14.0,1.0,,,0 days 00:00:27.294000,0 days 00:00:40.546000,0 days 00:00:33.543000,0 days 01:22:01.384000,0 days 01:22:41.930000,0 days 01:23:15.473000,218.0,179.0,200.0,300.0,False,HARD,14.0,True,RB,0 days 01:21:34.090000,2024-10-20 19:28:11.688,1,11.0,False,,False,True,1:23,0 days 01:23:46.720000,28.4,35.0,1006.2,False,47.4,308,1.2
0 days 01:24:57.514000,LAW,30,0 days 00:01:42.041000,15.0,1.0,,,0 days 00:00:27.361000,0 days 00:00:40.813000,0 days 00:00:33.867000,0 days 01:23:42.834000,0 days 01:24:23.647000,0 days 01:24:57.514000,214.0,177.0,202.0,300.0,False,HARD,15.0,True,RB,0 days 01:23:15.473000,2024-10-20 19:29:53.071,1,11.0,False,,False,True,1:24,0 days 01:24:46.720000,28.4,35.0,1006.2,False,47.5,306,1.6
0 days 01:26:39.160000,LAW,30,0 days 00:01:41.646000,16.0,1.0,,,0 days 00:00:27.305000,0 days 00:00:40.564000,0 days 00:00:33.777000,0 days 01:25:24.819000,0 days 01:26:05.383000,0 days 01:26:39.160000,215.0,179.0,200.0,295.0,False,HARD,16.0,True,RB,0 days 01:24:57.514000,2024-10-20 19:31:35.112,1,11.0,False,,False,True,1:26,0 days 01:26:46.711000,28.4,35.0,1006.2,False,47.8,351,1.9
0 days 01:28:20.531000,LAW,30,0 days 00:01:41.371000,17.0,1.0,,,0 days 00:00:27.274000,0 days 00:00:40.435000,0 days 00:00:33.662000,0 days 01:27:06.434000,0 days 01:27:46.869000,0 days 01:28:20.531000,216.0,179.0,201.0,303.0,False,HARD,17.0,True,RB,0 days 01:26:39.160000,2024-10-20 19:33:16.758,1,11.0,False,,False,True,1:28,0 days 01:28:46.723000,28.4,34.0,1006.3,False,47.6,174,0.5
0 days 01:30:01.866000,LAW,30,0 days 00:01:41.335000,18.0,1.0,,,0 days 00:00:27.284000,0 days 00:00:40.427000,0 days 00:00:33.624000,0 days 01:28:47.815000,0 days 01:29:28.242000,0 days 01:30:01.866000,208.0,180.0,200.0,302.0,False,HARD,18.0,True,RB,0 days 01:28:20.531000,2024-10-20 19:34:58.129,1,10.0,False,,False,True,1:30,0 days 01:30:46.735000,28.2,36.0,1006.2,False,47.2,194,2.9
0 days 01:31:42.967000,LAW,30,0 days 00:01:41.101000,19.0,1.0,,,0 days 00:00:27.225000,0 days 00:00:40.465000,0 days 00:00:33.411000,0 days 01:30:29.091000,0 days 01:31:09.556000,0 days 01:31:42.967000,212.0,181.0,201.0,303.0,True,HARD,19.0,True,RB,0 days 01:30:01.866000,2024-10-20 19:36:39.464,1,8.0,False,,False,True,1:31,0 days 01:31:46.726000,28.3,36.0,1006.2,False,47.2,181,1.0
0 days 01:33:23.955000,LAW,30,0 days 00:01:40.988000,20.0,1.0,,,0 days 00:00:27.224000,0 days 00:00:40.246000,0 days 00:00:33.518000,0 days 01:32:10.191000,0 days 01:32:50.437000,0 days 01:33:23.955000,215.0,180.0,201.0,302.0,True,HARD,20.0,True,RB,0 days 01:31:42.967000,2024-10-20 19:38:20.565,1,8.0,False,,False,True,1:33,0 days 01:33:46.729000,28.5,36.0,1006.1,False,47.1,0,0.7
0 days 01:35:06.193000,LAW,30,0 days 00:01:42.238000,21.0,1.0,,,0 days 00:00:27.120000,0 days 00:00:40.697000,0 days 00:00:34.421000,0 days 01:33:51.075000,0 days 01:34:31.772000,0 days 01:35:06.193000,219.0,178.0,200.0,311.0,False,HARD,21.0,True,RB,0 days 01:33:23.955000,2024-10-20 19:40:01.553,1,9.0,False,,False,True,1:35,0 days 01:35:46.727000,28.5,36.0,1006.1,False,47.4,184,2.3
0 days 01:36:47.641000,LAW,30,0 days 00:01:41.448000,22.0,1.0,,,0 days 00:00:27.274000,0 days 00:00:40.437000,0 days 00:00:33.737000,0 days 01:35:33.467000,0 days 01:36:13.904000,0 days 01:36:47.641000,216.0,178.0,202.0,304.0,False,HARD,22.0,True,RB,0 days 01:35:06.193000,2024-10-20 19:41:43.791,1,9.0,False,,False,True,1:36,0 days 01:36:46.729000,28.4,36.0,1006.2,False,47.4,273,1.8
0 days 01:38:28.494000,LAW,30,0 days 00:01:40.853000,23.0,1.0,,,0 days 00:00:27.060000,0 days 00:00:40.404000,0 days 00:00:33.389000,0 days 01:37:14.701000,0 days 01:37:55.105000,0 days 01:38:28.494000,,180.0,202.0,301.0,True,HARD,23.0,True,RB,0 days 01:36:47.641000,2024-10-20 19:43:25.239,1,9.0,False,,False,True,1:38,0 days 01:38:46.733000,28.5,34.0,1006.2,False,47.8,286,2.2
0 days 01:40:09.363000,LAW,30,0 days 00:01:40.869000,24.0,1.0,,,0 days 00:00:27.134000,0 days 00:00:40.321000,0 days 00:00:33.414000,0 days 01:38:55.628000,0 days 01:39:35.949000,0 days 01:40:09.363000,219.0,179.0,203.0,298.0,False,HARD,24.0,True,RB,0 days 01:38:28.494000,2024-10-20 19:45:06.092,1,9.0,False,,False,True,1:40,0 days 01:40:46.732000,28.5,33.0,1006.1,False,47.8,198,1.6
0 days 01:41:50.016000,LAW,30,0 days 00:01:40.653000,25.0,1.0,,,0 days 00:00:27.206000,0 days 00:00:40.145000,0 days 00:00:33.302000,0 days 01:40:36.569000,0 days 01:41:16.714000,0 days 01:41:50.016000,217.0,178.0,204.0,302.0,True,HARD,25.0,True,RB,0 days 01:40:09.363000,2024-10-20 19:46:46.961,1,9.0,False,,False,True,1:41,0 days 01:41:46.733000,28.5,33.0,1006.1,False,48.0,260,1.6
0 days 01:43:30.938000,LAW,30,0 days 00:01:40.922000,26.0,1.0,,,0 days 00:00:27.044000,0 days 00:00:40.340000,0 days 00:00:33.538000,0 days 01:42:17.060000,0 days 01:42:57.400000,0 days 01:43:30.938000,221.0,178.0,202.0,302.0,False,HARD,26.0,True,RB,0 days 01:41:50.016000,2024-10-20 19:48:27.614,1,9.0,False,,False,True,1:43,0 days 01:43:46.748000,28.4,33.0,1006.0,False,47.6,271,2.8
0 days 01:45:11.242000,LAW,30,0 days 00:01:40.304000,27.0,1.0,,,0 days 00:00:26.846000,0 days 00:00:40.207000,0 days 00:00:33.251000,0 days 01:43:57.784000,0 days 01:44:37.991000,0 days 01:45:11.242000,,179.0,204.0,304.0,True,HARD,27.0,True,RB,0 days 01:43:30.938000,2024-10-20 19:50:08.536,1,8.0,False,,False,True,1:45,0 days 01:45:46.767000,28.5,34.0,1006.0,False,47.5,194,1.9
0 days 01:46:51.477000,LAW,30,0 days 00:01:40.235000,28.0,1.0,,,0 days 00:00:26.900000,0 days 00:00:40.102000,0 days 00:00:33.233000,0 days 01:45:38.142000,0 days 01:46:18.244000,0 days 01:46:51.477000,222.0,179.0,204.0,304.0,True,HARD,28.0,True,RB,0 days 01:45:11.242000,2024-10-20 19:51:48.840,1,7.0,False,,False,True,1:46,0 days 01:46:46.782000,28.6,34.0,1005.9,False,47.5,346,1.2
0 days 01:48:32,LAW,30,0 days 00:01:40.523000,29.0,1.0,,,0 days 00:00:26.964000,0 days 00:00:40.208000,0 days 00:00:33.351000,0 days 01:47:18.441000,0 days 01:47:58.649000,0 days 01:48:32,223.0,178.0,202.0,300.0,False,HARD,29.0,True,RB,0 days 01:46:51.477000,2024-10-20 19:53:29.075,1,7.0,False,,False,True,1:48,0 days 01:48:46.803000,28.8,33.0,1005.9,False,47.5,0,0.7
0 days 01:50:12.622000,LAW,30,0 days 00:01:40.622000,30.0,1.0,,,0 days 00:00:26.934000,0 days 00:00:40.156000,0 days 00:00:33.532000,0 days 01:48:58.934000,0 days 01:49:39.090000,0 days 01:50:12.622000,221.0,178.0,199.0,301.0,False,HARD,30.0,True,RB,0 days 01:48:32,2024-10-20 19:55:09.598,1,7.0,False,,False,True,1:50,0 days 01:50:46.816000,28.9,32.0,1005.8,False,47.7,329,1.7
0 days 01:51:53.235000,LAW,30,0 days 00:01:40.613000,31.0,1.0,,,0 days 00:00:27.077000,0 days 00:00:40.262000,0 days 00:00:33.274000,0 days 01:50:39.699000,0 days 01:51:19.961000,0 days 01:51:53.235000,222.0,180.0,202.0,298.0,False,HARD,31.0,True,RB,0 days 01:50:12.622000,2024-10-20 19:56:50.220,1,7.0,False,,False,True,1:51,0 days 01:51:46.833000,28.9,32.0,1005.8,False,47.7,335,1.5
0 days 01:53:33.686000,LAW,30,0 days 00:01:40.451000,32.0,1.0,,,0 days 00:00:26.895000,0 days 00:00:40.297000,0 days 00:00:33.259000,0 days 01:52:20.130000,0 days 01:53:00.427000,0 days 01:53:33.686000,217.0,181.0,203.0,297.0,False,HARD,32.0,True,RB,0 days 01:51:53.235000,2024-10-20 19:58:30.833,1,7.0,False,,False,True,1:53,0 days 01:53:46.850000,28.7,32.0,1005.8,False,47.7,331,1.9
