Driver,DriverNumber,FormattedLapTime,LapNumber,Stint,TyreLife,Compound,Team,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,track
NOR,4,1:28:372,65.0,4.0,17.0,SOFT,McLaren,36.4,7.0,995.2,False,48.1,169,4.1,Spain
NOR,4,1:29:179,66.0,4.0,18.0,SOFT,McLaren,36.4,8.0,995.2,False,47.8,189,3.5,Spain
ALO,14,1:30:932,2.0,1.0,2.0,SOFT,Alpine,36.7,7.0,996.2,False,49.4,178,2.9,Spain
ALO,14,1:30:573,3.0,1.0,3.0,SOFT,Alpine,36.9,6.0,996.2,False,49.4,194,3.5,Spain
ALO,14,1:29:627,4.0,1.0,4.0,SOFT,Alpine,37.0,6.0,996.2,False,49.5,187,3.2,Spain
ALO,14,1:29:174,5.0,1.0,5.0,SOFT,Alpine,37.0,6.0,996.0,False,49.3,178,3.7,Spain
ALO,14,1:30:389,6.0,1.0,6.0,SOFT,Alpine,36.9,6.0,996.2,False,49.5,113,3.5,Spain
ALO,14,1:29:656,7.0,1.0,7.0,SOFT,Alpine,36.8,6.0,996.0,False,49.5,190,2.4,Spain
ALO,14,1:30:653,8.0,1.0,8.0,SOFT,Alpine,37.0,6.0,996.2,False,49.5,180,3.2,Spain
ALO,14,1:29:669,9.0,1.0,9.0,SOFT,Alpine,36.9,6.0,996.2,False,49.3,195,3.7,Spain
ALO,14,1:28:932,12.0,2.0,2.0,MEDIUM,Alpine,37.0,6.0,996.0,False,49.7,196,3.2,Spain
ALO,14,1:29:343,13.0,2.0,3.0,MEDIUM,Alpine,36.9,6.0,996.0,False,49.7,184,3.9,Spain
ALO,14,1:29:992,14.0,2.0,4.0,MEDIUM,Alpine,36.8,6.0,995.9,False,49.7,179,3.5,Spain
ALO,14,1:29:508,15.0,2.0,5.0,MEDIUM,Alpine,36.7,6.0,996.0,False,49.7,195,4.5,Spain
ALO,14,1:29:740,16.0,2.0,6.0,MEDIUM,Alpine,36.6,6.0,996.0,False,49.7,193,3.2,Spain
ALO,14,1:29:620,17.0,2.0,7.0,MEDIUM,Alpine,36.9,6.0,996.0,False,49.7,184,3.2,Spain
ALO,14,1:29:783,18.0,2.0,8.0,MEDIUM,Alpine,37.2,5.0,995.7,False,49.7,172,3.5,Spain
ALO,14,1:29:681,19.0,2.0,9.0,MEDIUM,Alpine,37.1,6.0,996.0,False,49.7,190,2.5,Spain
ALO,14,1:29:820,20.0,2.0,10.0,MEDIUM,Alpine,37.1,5.0,995.9,False,49.7,193,3.9,Spain
ALO,14,1:29:888,21.0,2.0,11.0,MEDIUM,Alpine,37.1,6.0,995.9,False,49.0,159,2.5,Spain
ALO,14,1:29:737,22.0,2.0,12.0,MEDIUM,Alpine,37.0,6.0,995.7,False,49.0,190,2.5,Spain
ALO,14,1:29:763,23.0,2.0,13.0,MEDIUM,Alpine,37.1,6.0,995.9,False,49.4,171,4.3,Spain
ALO,14,1:29:738,24.0,2.0,14.0,MEDIUM,Alpine,37.0,6.0,995.7,False,49.4,176,2.7,Spain
ALO,14,1:29:732,25.0,2.0,15.0,MEDIUM,Alpine,37.0,6.0,995.7,False,49.4,161,2.2,Spain
ALO,14,1:30:135,26.0,2.0,16.0,MEDIUM,Alpine,37.0,7.0,995.7,False,49.4,192,1.0,Spain
ALO,14,1:29:815,27.0,2.0,17.0,MEDIUM,Alpine,37.0,6.0,995.9,False,49.4,180,3.4,Spain
ALO,14,1:29:914,28.0,2.0,18.0,MEDIUM,Alpine,37.0,7.0,995.7,False,49.4,151,3.5,Spain
ALO,14,1:29:714,29.0,2.0,19.0,MEDIUM,Alpine,37.2,6.0,995.7,False,49.3,180,4.3,Spain
ALO,14,1:29:996,30.0,2.0,20.0,MEDIUM,Alpine,37.2,6.0,995.7,False,49.3,180,4.3,Spain
ALO,14,1:27:707,33.0,3.0,2.0,SOFT,Alpine,36.7,6.0,995.9,False,49.3,192,4.5,Spain
ALO,14,1:27:898,34.0,3.0,3.0,SOFT,Alpine,36.7,7.0,995.7,False,49.2,180,2.9,Spain
ALO,14,1:28:735,35.0,3.0,4.0,SOFT,Alpine,36.6,7.0,995.7,False,49.1,169,3.0,Spain
ALO,14,1:28:382,36.0,3.0,5.0,SOFT,Alpine,36.6,7.0,995.7,False,49.0,151,3.0,Spain
ALO,14,1:28:053,37.0,3.0,6.0,SOFT,Alpine,36.8,7.0,995.7,False,49.3,174,3.5,Spain
ALO,14,1:28:089,38.0,3.0,7.0,SOFT,Alpine,36.9,7.0,995.5,False,49.1,193,3.7,Spain
ALO,14,1:28:234,39.0,3.0,8.0,SOFT,Alpine,36.8,8.0,995.5,False,49.1,154,2.0,Spain
ALO,14,1:28:445,40.0,3.0,9.0,SOFT,Alpine,36.8,8.0,995.7,False,49.0,155,3.2,Spain
ALO,14,1:28:339,41.0,3.0,10.0,SOFT,Alpine,36.6,7.0,995.7,False,49.0,172,3.7,Spain
ALO,14,1:28:995,42.0,3.0,11.0,SOFT,Alpine,36.6,7.0,995.5,False,49.0,185,3.0,Spain
ALO,14,1:27:271,43.0,3.0,12.0,SOFT,Alpine,36.6,8.0,995.5,False,48.9,175,3.2,Spain
ALO,14,1:27:764,44.0,3.0,13.0,SOFT,Alpine,36.6,8.0,995.5,False,49.1,185,2.4,Spain
ALO,14,1:27:693,45.0,3.0,14.0,SOFT,Alpine,36.8,8.0,995.5,False,49.1,170,3.0,Spain
ALO,14,1:27:715,46.0,3.0,15.0,SOFT,Alpine,36.8,7.0,995.5,False,49.0,191,2.9,Spain
ALO,14,1:27:855,47.0,3.0,16.0,SOFT,Alpine,36.6,7.0,995.5,False,49.0,185,2.0,Spain
ALO,14,1:27:849,48.0,3.0,17.0,SOFT,Alpine,36.6,8.0,995.5,False,49.0,200,1.7,Spain
ALO,14,1:28:119,49.0,3.0,18.0,SOFT,Alpine,36.5,8.0,995.5,False,49.0,155,1.3,Spain
ALO,14,1:28:296,50.0,3.0,19.0,SOFT,Alpine,36.9,7.0,995.4,False,48.8,164,3.2,Spain
ALO,14,1:28:039,51.0,3.0,20.0,SOFT,Alpine,36.9,7.0,995.5,False,48.8,164,3.4,Spain
ALO,14,1:28:164,52.0,3.0,21.0,SOFT,Alpine,36.9,7.0,995.5,False,48.9,172,3.7,Spain
ALO,14,1:26:819,55.0,4.0,4.0,SOFT,Alpine,36.5,9.0,995.4,False,48.3,176,2.2,Spain
ALO,14,1:26:599,56.0,4.0,5.0,SOFT,Alpine,36.4,8.0,995.2,False,48.4,192,2.0,Spain
ALO,14,1:26:792,57.0,4.0,6.0,SOFT,Alpine,36.3,7.0,995.4,False,48.4,194,5.5,Spain
ALO,14,1:26:789,58.0,4.0,7.0,SOFT,Alpine,36.3,8.0,995.2,False,48.3,187,4.5,Spain
ALO,14,1:26:611,59.0,4.0,8.0,SOFT,Alpine,36.3,9.0,995.4,False,48.3,161,2.7,Spain
ALO,14,1:26:926,60.0,4.0,9.0,SOFT,Alpine,36.4,11.0,995.2,False,48.1,119,2.4,Spain
ALO,14,1:27:384,61.0,4.0,10.0,SOFT,Alpine,36.5,9.0,995.2,False,47.9,173,3.2,Spain
ALO,14,1:27:719,62.0,4.0,11.0,SOFT,Alpine,36.5,8.0,995.2,False,48.0,179,4.3,Spain
ALO,14,1:27:421,63.0,4.0,12.0,SOFT,Alpine,36.4,8.0,995.4,False,48.0,156,3.2,Spain
ALO,14,1:28:493,64.0,4.0,13.0,SOFT,Alpine,36.4,7.0,995.2,False,48.1,162,4.3,Spain
ALO,14,1:28:270,65.0,4.0,14.0,SOFT,Alpine,36.4,7.0,995.2,False,48.1,169,4.1,Spain
TSU,22,1:30:603,2.0,1.0,2.0,SOFT,AlphaTauri,36.7,7.0,996.2,False,49.4,178,2.9,Spain
TSU,22,1:29:864,3.0,1.0,3.0,SOFT,AlphaTauri,36.9,6.0,996.2,False,49.4,194,3.5,Spain
TSU,22,1:29:457,4.0,1.0,4.0,SOFT,AlphaTauri,37.0,6.0,996.2,False,49.5,187,3.2,Spain
TSU,22,1:30:038,5.0,1.0,5.0,SOFT,AlphaTauri,37.0,6.0,996.0,False,49.3,178,3.7,Spain
TSU,22,1:30:018,6.0,1.0,6.0,SOFT,AlphaTauri,36.9,6.0,996.2,False,49.5,113,3.5,Spain
TSU,22,1:30:320,7.0,1.0,7.0,SOFT,AlphaTauri,36.8,6.0,996.0,False,49.5,190,2.4,Spain
TSU,22,1:30:237,8.0,1.0,8.0,SOFT,AlphaTauri,37.0,6.0,996.2,False,49.5,180,3.2,Spain
TSU,22,1:30:644,9.0,1.0,9.0,SOFT,AlphaTauri,36.9,6.0,996.2,False,49.3,195,3.7,Spain
TSU,22,1:30:872,10.0,1.0,10.0,SOFT,AlphaTauri,37.0,6.0,996.0,False,49.7,185,4.3,Spain
TSU,22,1:28:956,13.0,2.0,2.0,MEDIUM,AlphaTauri,36.9,6.0,996.0,False,49.7,184,3.9,Spain
TSU,22,1:28:671,14.0,2.0,3.0,MEDIUM,AlphaTauri,36.8,6.0,995.9,False,49.7,179,3.5,Spain
TSU,22,1:29:201,15.0,2.0,4.0,MEDIUM,AlphaTauri,36.7,6.0,996.0,False,49.7,195,4.5,Spain
TSU,22,1:29:230,16.0,2.0,5.0,MEDIUM,AlphaTauri,36.6,6.0,996.0,False,49.7,193,3.2,Spain
TSU,22,1:29:295,17.0,2.0,6.0,MEDIUM,AlphaTauri,36.9,6.0,996.0,False,49.7,184,3.2,Spain
TSU,22,1:29:249,18.0,2.0,7.0,MEDIUM,AlphaTauri,37.2,5.0,995.7,False,49.7,172,3.5,Spain
TSU,22,1:29:691,19.0,2.0,8.0,MEDIUM,AlphaTauri,37.1,6.0,996.0,False,49.7,190,2.5,Spain
TSU,22,1:29:430,20.0,2.0,9.0,MEDIUM,AlphaTauri,37.1,5.0,995.9,False,49.7,193,3.9,Spain
TSU,22,1:29:778,21.0,2.0,10.0,MEDIUM,AlphaTauri,37.1,6.0,995.9,False,49.0,159,2.5,Spain
TSU,22,1:29:485,22.0,2.0,11.0,MEDIUM,AlphaTauri,37.0,6.0,995.7,False,49.0,190,2.5,Spain
TSU,22,1:29:960,23.0,2.0,12.0,MEDIUM,AlphaTauri,37.1,6.0,995.9,False,49.4,171,4.3,Spain
TSU,22,1:29:536,24.0,2.0,13.0,MEDIUM,AlphaTauri,37.0,6.0,995.7,False,49.4,176,2.7,Spain
TSU,22,1:29:884,25.0,2.0,14.0,MEDIUM,AlphaTauri,37.0,6.0,995.7,False,49.4,161,2.2,Spain
TSU,22,1:30:021,26.0,2.0,15.0,MEDIUM,AlphaTauri,37.0,7.0,995.7,False,49.4,192,1.0,Spain
TSU,22,1:29:746,27.0,2.0,16.0,MEDIUM,AlphaTauri,37.0,6.0,995.9,False,49.4,180,3.4,Spain
TSU,22,1:29:653,28.0,2.0,17.0,MEDIUM,AlphaTauri,37.0,7.0,995.7,False,49.4,151,3.5,Spain
TSU,22,1:29:742,29.0,2.0,18.0,MEDIUM,AlphaTauri,37.2,6.0,995.7,False,49.3,180,4.3,Spain
TSU,22,1:29:796,30.0,2.0,19.0,MEDIUM,AlphaTauri,37.2,6.0,995.7,False,49.3,180,4.3,Spain
TSU,22,1:29:480,31.0,2.0,20.0,MEDIUM,AlphaTauri,37.1,6.0,995.9,False,49.5,190,2.2,Spain
TSU,22,1:29:888,34.0,3.0,5.0,SOFT,AlphaTauri,36.7,7.0,995.7,False,49.2,180,2.9,Spain
TSU,22,1:28:625,35.0,3.0,6.0,SOFT,AlphaTauri,36.6,7.0,995.7,False,49.1,169,3.0,Spain
TSU,22,1:28:304,36.0,3.0,7.0,SOFT,AlphaTauri,36.6,7.0,995.7,False,49.0,151,3.0,Spain
TSU,22,1:28:036,37.0,3.0,8.0,SOFT,AlphaTauri,36.8,7.0,995.7,False,49.3,174,3.5,Spain
TSU,22,1:28:142,38.0,3.0,9.0,SOFT,AlphaTauri,36.9,7.0,995.5,False,49.1,193,3.7,Spain
TSU,22,1:28:255,39.0,3.0,10.0,SOFT,AlphaTauri,36.8,8.0,995.5,False,49.1,154,2.0,Spain
TSU,22,1:28:531,40.0,3.0,11.0,SOFT,AlphaTauri,36.8,8.0,995.7,False,49.0,155,3.2,Spain
TSU,22,1:28:571,41.0,3.0,12.0,SOFT,AlphaTauri,36.6,7.0,995.7,False,49.0,172,3.7,Spain
TSU,22,1:28:416,42.0,3.0,13.0,SOFT,AlphaTauri,36.6,7.0,995.5,False,49.0,185,3.0,Spain
TSU,22,1:28:513,43.0,3.0,14.0,SOFT,AlphaTauri,36.6,8.0,995.5,False,48.9,175,3.2,Spain
TSU,22,1:28:316,44.0,3.0,15.0,SOFT,AlphaTauri,36.6,8.0,995.5,False,49.1,185,2.4,Spain
TSU,22,1:28:340,45.0,3.0,16.0,SOFT,AlphaTauri,36.8,8.0,995.5,False,49.1,170,3.0,Spain
TSU,22,1:28:019,46.0,3.0,17.0,SOFT,AlphaTauri,36.8,7.0,995.5,False,49.0,191,2.9,Spain
TSU,22,1:27:877,47.0,3.0,18.0,SOFT,AlphaTauri,36.6,7.0,995.5,False,49.0,185,2.0,Spain
TSU,22,1:28:182,48.0,3.0,19.0,SOFT,AlphaTauri,36.6,8.0,995.5,False,49.0,200,1.7,Spain
TSU,22,1:28:441,49.0,3.0,20.0,SOFT,AlphaTauri,36.8,8.0,995.5,False,48.8,152,2.2,Spain
TSU,22,1:28:615,50.0,3.0,21.0,SOFT,AlphaTauri,36.9,7.0,995.4,False,48.8,164,3.2,Spain
TSU,22,1:28:793,51.0,3.0,22.0,SOFT,AlphaTauri,36.9,7.0,995.5,False,48.8,164,3.4,Spain
TSU,22,1:27:131,54.0,4.0,5.0,SOFT,AlphaTauri,36.6,8.0,995.4,False,48.4,194,2.2,Spain
TSU,22,1:27:474,55.0,4.0,6.0,SOFT,AlphaTauri,36.5,9.0,995.4,False,48.3,176,2.2,Spain
TSU,22,1:27:078,56.0,4.0,7.0,SOFT,AlphaTauri,36.4,8.0,995.2,False,48.4,192,2.0,Spain
TSU,22,1:26:859,57.0,4.0,8.0,SOFT,AlphaTauri,36.3,7.0,995.4,False,48.4,194,5.5,Spain
TSU,22,1:26:974,58.0,4.0,9.0,SOFT,AlphaTauri,36.3,8.0,995.2,False,48.3,187,4.5,Spain
TSU,22,1:26:828,59.0,4.0,10.0,SOFT,AlphaTauri,36.3,9.0,995.4,False,48.3,161,2.7,Spain
TSU,22,1:27:151,60.0,4.0,11.0,SOFT,AlphaTauri,36.4,11.0,995.2,False,48.1,119,2.4,Spain
TSU,22,1:27:334,61.0,4.0,12.0,SOFT,AlphaTauri,36.5,9.0,995.2,False,47.9,173,3.2,Spain
TSU,22,1:27:784,62.0,4.0,13.0,SOFT,AlphaTauri,36.5,8.0,995.2,False,48.0,179,4.3,Spain
TSU,22,1:27:159,63.0,4.0,14.0,SOFT,AlphaTauri,36.4,8.0,995.4,False,48.0,156,3.2,Spain
TSU,22,1:27:826,64.0,4.0,15.0,SOFT,AlphaTauri,36.4,7.0,995.2,False,48.1,162,4.3,Spain
TSU,22,1:28:314,65.0,4.0,16.0,SOFT,AlphaTauri,36.4,7.0,995.2,False,48.1,169,4.1,Spain
VET,5,1:30:959,2.0,1.0,5.0,SOFT,Aston Martin,36.7,7.0,996.2,False,49.4,178,2.9,Spain
VET,5,1:30:090,3.0,1.0,6.0,SOFT,Aston Martin,36.9,6.0,996.2,False,49.4,194,3.5,Spain
VET,5,1:29:876,4.0,1.0,7.0,SOFT,Aston Martin,37.0,6.0,996.2,False,49.5,187,3.2,Spain
VET,5,1:30:074,5.0,1.0,8.0,SOFT,Aston Martin,37.0,6.0,996.0,False,49.3,178,3.7,Spain
VET,5,1:30:450,6.0,1.0,9.0,SOFT,Aston Martin,36.9,6.0,996.2,False,49.5,113,3.5,Spain
VET,5,1:31:635,7.0,1.0,10.0,SOFT,Aston Martin,36.8,6.0,996.0,False,49.5,190,2.4,Spain
VET,5,1:30:720,8.0,1.0,11.0,SOFT,Aston Martin,37.0,6.0,996.2,False,49.5,180,3.2,Spain
VET,5,1:31:100,9.0,1.0,12.0,SOFT,Aston Martin,36.9,6.0,996.2,False,49.3,195,3.7,Spain
VET,5,1:31:398,10.0,1.0,13.0,SOFT,Aston Martin,37.0,6.0,996.0,False,49.7,185,4.3,Spain
VET,5,1:30:561,11.0,1.0,14.0,SOFT,Aston Martin,36.9,6.0,996.0,False,49.7,182,4.0,Spain
VET,5,1:30:542,12.0,1.0,15.0,SOFT,Aston Martin,37.0,6.0,996.0,False,49.7,196,3.2,Spain
VET,5,1:30:444,13.0,1.0,16.0,SOFT,Aston Martin,37.0,6.0,996.0,False,49.7,189,3.2,Spain
VET,5,1:30:653,14.0,1.0,17.0,SOFT,Aston Martin,36.8,6.0,995.9,False,49.7,179,3.5,Spain
VET,5,1:30:948,15.0,1.0,18.0,SOFT,Aston Martin,36.7,6.0,996.0,False,49.7,195,4.5,Spain
VET,5,1:30:370,16.0,1.0,19.0,SOFT,Aston Martin,36.6,6.0,996.0,False,49.7,193,3.2,Spain
VET,5,1:31:784,17.0,1.0,20.0,SOFT,Aston Martin,36.9,6.0,996.0,False,49.7,184,3.2,Spain
VET,5,1:31:338,18.0,1.0,21.0,SOFT,Aston Martin,37.2,5.0,995.7,False,49.7,172,3.5,Spain
VET,5,1:30:470,19.0,1.0,22.0,SOFT,Aston Martin,37.1,6.0,996.0,False,49.7,190,2.5,Spain
VET,5,1:30:645,20.0,1.0,23.0,SOFT,Aston Martin,37.1,5.0,995.9,False,49.7,193,3.9,Spain
VET,5,1:29:014,23.0,2.0,5.0,SOFT,Aston Martin,37.1,6.0,995.9,False,49.4,171,4.3,Spain
VET,5,1:28:814,24.0,2.0,6.0,SOFT,Aston Martin,37.0,6.0,995.7,False,49.4,176,2.7,Spain
VET,5,1:28:800,25.0,2.0,7.0,SOFT,Aston Martin,37.0,6.0,995.7,False,49.4,161,2.2,Spain
VET,5,1:29:347,26.0,2.0,8.0,SOFT,Aston Martin,37.0,7.0,995.7,False,49.4,192,1.0,Spain
VET,5,1:30:684,27.0,2.0,9.0,SOFT,Aston Martin,37.0,6.0,995.9,False,49.4,180,3.4,Spain
VET,5,1:29:055,28.0,2.0,10.0,SOFT,Aston Martin,37.0,7.0,995.7,False,49.4,151,3.5,Spain
VET,5,1:30:368,29.0,2.0,11.0,SOFT,Aston Martin,37.2,6.0,995.7,False,49.3,180,4.3,Spain
VET,5,1:29:393,30.0,2.0,12.0,SOFT,Aston Martin,37.2,6.0,995.7,False,49.3,180,4.3,Spain
VET,5,1:28:715,31.0,2.0,13.0,SOFT,Aston Martin,37.1,6.0,995.9,False,49.5,190,2.2,Spain
VET,5,1:28:556,32.0,2.0,14.0,SOFT,Aston Martin,37.1,6.0,995.9,False,49.5,195,4.6,Spain
VET,5,1:28:729,33.0,2.0,15.0,SOFT,Aston Martin,36.7,6.0,995.9,False,49.3,192,4.5,Spain
VET,5,1:28:676,34.0,2.0,16.0,SOFT,Aston Martin,36.7,7.0,995.7,False,49.2,180,2.9,Spain
VET,5,1:28:624,35.0,2.0,17.0,SOFT,Aston Martin,36.6,7.0,995.7,False,49.1,169,3.0,Spain
VET,5,1:29:603,36.0,2.0,18.0,SOFT,Aston Martin,36.6,7.0,995.7,False,49.0,151,3.0,Spain
VET,5,1:28:580,37.0,2.0,19.0,SOFT,Aston Martin,36.8,7.0,995.7,False,49.3,174,3.5,Spain
VET,5,1:28:876,38.0,2.0,20.0,SOFT,Aston Martin,36.9,7.0,995.5,False,49.1,193,3.7,Spain
VET,5,1:29:960,39.0,2.0,21.0,SOFT,Aston Martin,36.8,8.0,995.5,False,49.1,154,2.0,Spain
VET,5,1:29:423,40.0,2.0,22.0,SOFT,Aston Martin,36.8,8.0,995.7,False,49.0,155,3.2,Spain
VET,5,1:29:357,41.0,2.0,23.0,SOFT,Aston Martin,36.6,7.0,995.7,False,49.0,172,3.7,Spain
VET,5,1:27:857,44.0,3.0,3.0,MEDIUM,Aston Martin,36.7,8.0,995.5,False,49.1,168,3.0,Spain
VET,5,1:28:152,45.0,3.0,4.0,MEDIUM,Aston Martin,36.8,8.0,995.5,False,49.1,170,3.0,Spain
VET,5,1:28:283,46.0,3.0,5.0,MEDIUM,Aston Martin,36.8,7.0,995.5,False,49.0,191,2.9,Spain
VET,5,1:28:027,47.0,3.0,6.0,MEDIUM,Aston Martin,36.6,7.0,995.5,False,49.0,185,2.0,Spain
VET,5,1:28:012,48.0,3.0,7.0,MEDIUM,Aston Martin,36.6,8.0,995.5,False,49.0,200,1.7,Spain
VET,5,1:28:126,49.0,3.0,8.0,MEDIUM,Aston Martin,36.8,8.0,995.5,False,48.8,152,2.2,Spain
VET,5,1:29:925,50.0,3.0,9.0,MEDIUM,Aston Martin,36.9,7.0,995.4,False,48.8,164,3.2,Spain
VET,5,1:30:404,51.0,3.0,10.0,MEDIUM,Aston Martin,36.9,7.0,995.4,False,48.9,166,2.7,Spain
VET,5,1:28:248,52.0,3.0,11.0,MEDIUM,Aston Martin,36.9,7.0,995.5,False,48.9,172,3.7,Spain
VET,5,1:29:008,53.0,3.0,12.0,MEDIUM,Aston Martin,36.6,8.0,995.4,False,48.5,137,2.0,Spain
VET,5,1:28:350,54.0,3.0,13.0,MEDIUM,Aston Martin,36.6,8.0,995.4,False,48.4,194,2.2,Spain
VET,5,1:28:187,55.0,3.0,14.0,MEDIUM,Aston Martin,36.5,9.0,995.4,False,48.3,176,2.2,Spain
VET,5,1:28:392,56.0,3.0,15.0,MEDIUM,Aston Martin,36.4,8.0,995.2,False,48.4,192,2.0,Spain
VET,5,1:28:670,57.0,3.0,16.0,MEDIUM,Aston Martin,36.3,7.0,995.4,False,48.4,194,5.5,Spain
VET,5,1:29:301,58.0,3.0,17.0,MEDIUM,Aston Martin,36.3,8.0,995.2,False,48.3,187,4.5,Spain
VET,5,1:27:629,59.0,3.0,18.0,MEDIUM,Aston Martin,36.4,9.0,995.2,False,48.2,162,2.7,Spain
VET,5,1:29:599,60.0,3.0,19.0,MEDIUM,Aston Martin,36.4,11.0,995.2,False,48.1,119,2.4,Spain
VET,5,1:28:249,61.0,3.0,20.0,MEDIUM,Aston Martin,36.5,9.0,995.4,False,48.0,145,4.5,Spain
VET,5,1:28:376,62.0,3.0,21.0,MEDIUM,Aston Martin,36.5,8.0,995.2,False,48.0,179,4.3,Spain
VET,5,1:28:465,63.0,3.0,22.0,MEDIUM,Aston Martin,36.5,8.0,995.2,False,47.9,168,2.7,Spain
VET,5,1:28:353,64.0,3.0,23.0,MEDIUM,Aston Martin,36.4,7.0,995.2,False,48.1,162,4.3,Spain
VET,5,1:28:200,65.0,3.0,24.0,MEDIUM,Aston Martin,36.4,8.0,995.2,False,47.8,189,3.5,Spain
RIC,3,1:29:663,2.0,1.0,5.0,SOFT,McLaren,36.7,7.0,996.2,False,49.4,178,2.9,Spain
RIC,3,1:29:280,3.0,1.0,6.0,SOFT,McLaren,36.9,6.0,996.2,False,49.4,194,3.5,Spain
RIC,3,1:29:651,4.0,1.0,7.0,SOFT,McLaren,37.0,6.0,996.2,False,49.5,187,3.2,Spain
RIC,3,1:30:979,5.0,1.0,8.0,SOFT,McLaren,37.0,6.0,996.0,False,49.3,178,3.7,Spain
RIC,3,1:29:981,6.0,1.0,9.0,SOFT,McLaren,36.9,6.0,996.2,False,49.5,113,3.5,Spain
RIC,3,1:30:399,7.0,1.0,10.0,SOFT,McLaren,36.8,6.0,996.0,False,49.5,190,2.4,Spain
RIC,3,1:30:159,8.0,1.0,11.0,SOFT,McLaren,37.0,6.0,996.2,False,49.5,180,3.2,Spain
RIC,3,1:31:767,9.0,1.0,12.0,SOFT,McLaren,36.9,6.0,996.2,False,49.3,195,3.7,Spain
RIC,3,1:31:519,10.0,1.0,13.0,SOFT,McLaren,37.0,6.0,996.0,False,49.7,185,4.3,Spain
RIC,3,1:29:034,13.0,2.0,5.0,SOFT,McLaren,36.9,6.0,996.0,False,49.7,184,3.9,Spain
RIC,3,1:29:366,14.0,2.0,6.0,SOFT,McLaren,36.8,6.0,995.9,False,49.7,179,3.5,Spain
RIC,3,1:29:387,15.0,2.0,7.0,SOFT,McLaren,36.7,6.0,996.0,False,49.7,195,4.5,Spain
RIC,3,1:29:861,16.0,2.0,8.0,SOFT,McLaren,36.6,6.0,996.0,False,49.7,193,3.2,Spain
RIC,3,1:29:864,17.0,2.0,9.0,SOFT,McLaren,36.9,6.0,996.0,False,49.7,184,3.2,Spain
RIC,3,1:30:118,18.0,2.0,10.0,SOFT,McLaren,37.2,5.0,995.7,False,49.7,172,3.5,Spain
RIC,3,1:31:258,19.0,2.0,11.0,SOFT,McLaren,37.1,6.0,996.0,False,49.7,190,2.5,Spain
RIC,3,1:30:123,20.0,2.0,12.0,SOFT,McLaren,37.1,5.0,995.9,False,49.7,193,3.9,Spain
RIC,3,1:30:173,21.0,2.0,13.0,SOFT,McLaren,37.1,6.0,995.9,False,49.0,159,2.5,Spain
RIC,3,1:30:139,22.0,2.0,14.0,SOFT,McLaren,37.0,6.0,995.7,False,49.0,190,2.5,Spain
RIC,3,1:30:160,23.0,2.0,15.0,SOFT,McLaren,37.1,6.0,995.9,False,49.4,171,4.3,Spain
RIC,3,1:29:992,24.0,2.0,16.0,SOFT,McLaren,37.0,6.0,995.7,False,49.4,176,2.7,Spain
RIC,3,1:30:297,25.0,2.0,17.0,SOFT,McLaren,37.0,6.0,995.7,False,49.4,161,2.2,Spain
RIC,3,1:30:299,26.0,2.0,18.0,SOFT,McLaren,37.0,7.0,995.7,False,49.4,192,1.0,Spain
RIC,3,1:30:188,27.0,2.0,19.0,SOFT,McLaren,37.0,6.0,995.9,False,49.4,180,3.4,Spain
RIC,3,1:30:606,28.0,2.0,20.0,SOFT,McLaren,37.0,7.0,995.7,False,49.4,151,3.5,Spain
RIC,3,1:30:702,29.0,2.0,21.0,SOFT,McLaren,37.2,6.0,995.7,False,49.3,180,4.3,Spain
RIC,3,1:30:342,30.0,2.0,22.0,SOFT,McLaren,37.2,6.0,995.7,False,49.3,180,4.3,Spain
RIC,3,1:28:741,33.0,3.0,2.0,MEDIUM,McLaren,36.7,6.0,995.9,False,49.3,192,4.5,Spain
RIC,3,1:28:271,34.0,3.0,3.0,MEDIUM,McLaren,36.7,7.0,995.7,False,49.1,165,3.2,Spain
RIC,3,1:28:397,35.0,3.0,4.0,MEDIUM,McLaren,36.6,7.0,995.7,False,49.1,169,3.0,Spain
RIC,3,1:28:475,36.0,3.0,5.0,MEDIUM,McLaren,36.6,7.0,995.7,False,49.0,173,2.7,Spain
RIC,3,1:28:418,37.0,3.0,6.0,MEDIUM,McLaren,36.8,7.0,995.7,False,49.3,174,3.5,Spain
RIC,3,1:28:575,38.0,3.0,7.0,MEDIUM,McLaren,36.9,7.0,995.5,False,49.1,193,3.7,Spain
RIC,3,1:28:594,39.0,3.0,8.0,MEDIUM,McLaren,36.8,8.0,995.5,False,49.1,154,2.0,Spain
RIC,3,1:28:871,40.0,3.0,9.0,MEDIUM,McLaren,36.8,8.0,995.7,False,49.0,155,3.2,Spain
RIC,3,1:29:170,41.0,3.0,10.0,MEDIUM,McLaren,36.6,7.0,995.7,False,49.0,172,3.7,Spain
RIC,3,1:28:950,42.0,3.0,11.0,MEDIUM,McLaren,36.6,7.0,995.5,False,49.0,185,3.0,Spain
RIC,3,1:29:014,43.0,3.0,12.0,MEDIUM,McLaren,36.6,8.0,995.5,False,48.9,175,3.2,Spain
RIC,3,1:29:384,44.0,3.0,13.0,MEDIUM,McLaren,36.6,8.0,995.5,False,49.1,185,2.4,Spain
RIC,3,1:29:152,45.0,3.0,14.0,MEDIUM,McLaren,36.8,8.0,995.5,False,49.1,170,3.0,Spain
