Driver,DriverNumber,FormattedLapTime,LapNumber,Stint,TyreLife,Compound,Team,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
MAG,20,1:50:152,13.0,2.0,4.0,HARD,Haas F1 Team,25.6,61.0,1010.0,False,47.2,308,1.7
MAG,20,1:50:835,14.0,2.0,5.0,HARD,Haas F1 Team,25.6,61.0,1009.9,False,47.2,283,1.5
MAG,20,1:50:374,15.0,2.0,6.0,HARD,Haas F1 Team,25.6,61.0,1009.9,False,46.8,356,1.6
MAG,20,1:50:818,16.0,2.0,7.0,HARD,Haas F1 Team,25.8,61.0,1009.9,False,46.5,266,1.0
MAG,20,1:50:437,17.0,2.0,8.0,HARD,Haas F1 Team,25.8,60.0,1009.9,False,46.5,327,1.0
MAG,20,1:50:104,18.0,2.0,9.0,HARD,Haas F1 Team,25.6,60.0,1009.7,False,46.6,285,2.0
MAG,20,1:49:764,19.0,2.0,10.0,HARD,Haas F1 Team,25.4,62.0,1009.7,False,46.1,311,1.7
MAG,20,1:50:202,20.0,2.0,11.0,HARD,Haas F1 Team,25.4,62.0,1009.9,False,46.1,356,1.2
MAG,20,1:50:385,21.0,2.0,12.0,HARD,Haas F1 Team,25.6,60.0,1009.5,False,45.6,277,1.3
MAG,20,1:50:413,22.0,2.0,13.0,HARD,Haas F1 Team,25.4,61.0,1009.7,False,45.3,257,1.6
MAG,20,1:50:694,23.0,2.0,14.0,HARD,Haas F1 Team,25.5,62.0,1009.7,False,45.7,247,1.7
MAG,20,1:50:515,24.0,2.0,15.0,HARD,Haas F1 Team,25.5,63.0,1009.5,False,45.8,289,1.7
MAG,20,1:50:098,25.0,2.0,16.0,HARD,Haas F1 Team,25.3,63.0,1009.5,False,45.8,282,1.7
MAG,20,1:50:894,26.0,2.0,17.0,HARD,Haas F1 Team,25.2,63.0,1009.5,False,45.7,290,1.7
MAG,20,1:50:129,27.0,2.0,18.0,HARD,Haas F1 Team,25.1,62.0,1009.5,False,45.9,291,1.7
MAG,20,1:50:369,28.0,2.0,19.0,HARD,Haas F1 Team,25.2,64.0,1009.5,False,45.3,294,2.5
MAG,20,1:50:683,29.0,2.0,20.0,HARD,Haas F1 Team,25.3,65.0,1009.5,False,45.3,294,1.2
MAG,20,1:50:299,30.0,2.0,21.0,HARD,Haas F1 Team,25.1,63.0,1009.5,False,45.5,285,1.7
MAG,20,1:50:723,31.0,2.0,22.0,HARD,Haas F1 Team,25.1,64.0,1009.4,False,45.7,288,1.8
TSU,22,1:51:348,2.0,1.0,2.0,MEDIUM,AlphaTauri,25.8,56.0,1010.0,False,48.5,256,1.2
TSU,22,1:50:311,3.0,1.0,3.0,MEDIUM,AlphaTauri,25.2,56.0,1010.0,False,48.5,256,1.2
TSU,22,1:50:406,4.0,1.0,4.0,MEDIUM,AlphaTauri,25.7,60.0,1010.2,False,47.4,282,1.7
TSU,22,1:50:517,5.0,1.0,5.0,MEDIUM,AlphaTauri,25.6,60.0,1009.9,False,47.7,287,1.7
TSU,22,1:50:231,6.0,1.0,6.0,MEDIUM,AlphaTauri,25.4,60.0,1010.0,False,46.9,271,1.7
TSU,22,1:50:473,7.0,1.0,7.0,MEDIUM,AlphaTauri,25.5,60.0,1010.2,False,46.9,285,2.0
TSU,22,1:50:914,8.0,1.0,8.0,MEDIUM,AlphaTauri,25.7,61.0,1010.0,False,47.0,314,1.8
TSU,22,1:50:521,11.0,2.0,2.0,HARD,AlphaTauri,25.4,62.0,1010.0,False,47.9,285,1.7
TSU,22,1:49:991,12.0,2.0,3.0,HARD,AlphaTauri,25.3,60.0,1010.0,False,47.2,315,2.4
TSU,22,1:50:190,13.0,2.0,4.0,HARD,AlphaTauri,25.5,60.0,1009.9,False,47.2,235,1.2
TSU,22,1:49:788,14.0,2.0,5.0,HARD,AlphaTauri,25.6,61.0,1009.9,False,47.2,283,1.5
TSU,22,1:50:463,15.0,2.0,6.0,HARD,AlphaTauri,25.6,61.0,1009.9,False,46.8,356,1.6
TSU,22,1:50:615,16.0,2.0,7.0,HARD,AlphaTauri,25.8,61.0,1009.9,False,46.5,266,1.0
TSU,22,1:50:599,17.0,2.0,8.0,HARD,AlphaTauri,25.8,60.0,1009.9,False,46.5,327,1.0
TSU,22,1:50:280,18.0,2.0,9.0,HARD,AlphaTauri,25.6,60.0,1009.7,False,46.6,285,2.0
TSU,22,1:51:188,19.0,2.0,10.0,HARD,AlphaTauri,25.5,61.0,1009.7,False,46.5,305,1.7
TSU,22,1:50:664,20.0,2.0,11.0,HARD,AlphaTauri,25.4,62.0,1009.9,False,46.1,356,1.2
TSU,22,1:50:763,21.0,2.0,12.0,HARD,AlphaTauri,25.6,60.0,1009.5,False,45.6,277,1.3
TSU,22,1:50:378,22.0,2.0,13.0,HARD,AlphaTauri,25.4,61.0,1009.7,False,45.3,257,1.6
TSU,22,1:49:839,23.0,2.0,14.0,HARD,AlphaTauri,25.5,62.0,1009.7,False,45.7,247,1.7
TSU,22,1:49:919,24.0,2.0,15.0,HARD,AlphaTauri,25.5,63.0,1009.5,False,45.8,289,1.7
TSU,22,1:49:726,25.0,2.0,16.0,HARD,AlphaTauri,25.3,62.0,1009.5,False,45.8,246,1.7
TSU,22,1:49:715,26.0,2.0,17.0,HARD,AlphaTauri,25.2,63.0,1009.5,False,45.7,290,1.7
TSU,22,1:49:564,27.0,2.0,18.0,HARD,AlphaTauri,25.1,62.0,1009.5,False,45.9,291,1.7
TSU,22,1:49:452,28.0,2.0,19.0,HARD,AlphaTauri,25.2,64.0,1009.5,False,45.3,294,2.5
TSU,22,1:49:243,29.0,2.0,20.0,HARD,AlphaTauri,25.3,65.0,1009.5,False,45.3,294,1.2
TSU,22,1:49:649,30.0,2.0,21.0,HARD,AlphaTauri,25.1,63.0,1009.5,False,45.5,285,1.7
TSU,22,1:49:307,31.0,2.0,22.0,HARD,AlphaTauri,25.0,63.0,1009.5,False,45.7,290,2.0
TSU,22,1:49:429,32.0,2.0,23.0,HARD,AlphaTauri,25.0,64.0,1009.4,False,45.7,286,2.2
TSU,22,1:49:777,36.0,2.0,27.0,HARD,AlphaTauri,25.0,65.0,1009.4,False,45.7,297,2.0
TSU,22,1:48:618,37.0,2.0,28.0,HARD,AlphaTauri,25.0,65.0,1009.2,False,45.7,258,1.7
TSU,22,1:47:997,40.0,3.0,5.0,SOFT,AlphaTauri,25.0,64.0,1009.2,False,45.0,283,2.5
TSU,22,1:47:570,41.0,3.0,6.0,SOFT,AlphaTauri,25.0,65.0,1009.2,False,45.0,293,2.2
TSU,22,1:47:523,42.0,3.0,7.0,SOFT,AlphaTauri,25.1,64.0,1009.2,False,45.3,282,2.0
TSU,22,1:49:703,43.0,3.0,8.0,SOFT,AlphaTauri,24.9,64.0,1009.2,False,45.0,284,2.4
TSU,22,1:47:606,44.0,3.0,9.0,SOFT,AlphaTauri,25.0,64.0,1009.2,False,44.9,284,2.7
TSU,22,1:47:782,45.0,3.0,10.0,SOFT,AlphaTauri,25.3,63.0,1009.2,False,44.7,336,1.7
TSU,22,1:47:829,46.0,3.0,11.0,SOFT,AlphaTauri,25.2,62.0,1009.2,False,45.0,285,1.7
TSU,22,1:47:573,47.0,3.0,12.0,SOFT,AlphaTauri,24.9,62.0,1009.2,False,45.0,294,2.0
TSU,22,1:47:668,48.0,3.0,13.0,SOFT,AlphaTauri,25.2,63.0,1009.2,False,44.6,255,2.0
TSU,22,1:48:274,49.0,3.0,14.0,SOFT,AlphaTauri,25.1,63.0,1009.2,False,44.1,274,2.4
TSU,22,1:48:533,50.0,3.0,15.0,SOFT,AlphaTauri,25.0,64.0,1009.2,False,44.6,303,2.5
ALB,23,1:52:112,2.0,1.0,2.0,MEDIUM,Williams,25.8,56.0,1010.0,False,48.5,256,1.2
ALB,23,1:51:932,3.0,1.0,3.0,MEDIUM,Williams,25.2,56.0,1010.0,False,48.5,256,1.2
ALB,23,1:51:531,4.0,1.0,4.0,MEDIUM,Williams,25.7,60.0,1010.2,False,47.4,282,1.7
ALB,23,1:51:309,5.0,1.0,5.0,MEDIUM,Williams,25.6,60.0,1009.9,False,47.7,287,1.7
ALB,23,1:52:673,6.0,1.0,6.0,MEDIUM,Williams,25.4,60.0,1010.0,False,46.9,271,1.7
ALB,23,1:51:926,7.0,1.0,7.0,MEDIUM,Williams,25.5,62.0,1010.0,False,47.0,309,1.7
ALB,23,1:51:824,8.0,1.0,8.0,MEDIUM,Williams,25.8,61.0,1010.0,False,46.8,302,2.2
ALB,23,1:50:591,11.0,2.0,2.0,HARD,Williams,25.4,62.0,1010.0,False,47.9,285,1.7
ALB,23,1:50:002,12.0,2.0,3.0,HARD,Williams,25.3,60.0,1010.0,False,47.2,315,2.4
ALB,23,1:49:944,13.0,2.0,4.0,HARD,Williams,25.6,61.0,1010.0,False,47.2,308,1.7
ALB,23,1:50:257,14.0,2.0,5.0,HARD,Williams,25.6,61.0,1009.9,False,47.2,283,1.5
ALB,23,1:50:060,15.0,2.0,6.0,HARD,Williams,25.6,61.0,1009.9,False,46.8,356,1.6
ALB,23,1:50:437,16.0,2.0,7.0,HARD,Williams,25.8,61.0,1009.9,False,46.5,266,1.0
ALB,23,1:50:167,17.0,2.0,8.0,HARD,Williams,25.8,60.0,1009.9,False,46.5,327,1.0
ALB,23,1:49:875,18.0,2.0,9.0,HARD,Williams,25.6,60.0,1009.7,False,46.6,285,2.0
ALB,23,1:50:001,19.0,2.0,10.0,HARD,Williams,25.4,62.0,1009.7,False,46.1,311,1.7
ALB,23,1:50:343,20.0,2.0,11.0,HARD,Williams,25.6,61.0,1009.7,False,46.2,265,0.6
ALB,23,1:50:518,21.0,2.0,12.0,HARD,Williams,25.6,60.0,1009.5,False,45.6,277,1.3
ALB,23,1:50:841,22.0,2.0,13.0,HARD,Williams,25.4,61.0,1009.7,False,45.3,257,1.6
ALB,23,1:50:672,23.0,2.0,14.0,HARD,Williams,25.5,62.0,1009.7,False,45.7,247,1.7
ALB,23,1:51:057,24.0,2.0,15.0,HARD,Williams,25.5,63.0,1009.5,False,45.8,289,1.7
ALB,23,1:50:840,25.0,2.0,16.0,HARD,Williams,25.3,63.0,1009.5,False,45.8,282,1.7
ALB,23,1:50:913,26.0,2.0,17.0,HARD,Williams,25.1,64.0,1009.5,False,46.1,205,2.0
ALB,23,1:51:330,27.0,2.0,18.0,HARD,Williams,25.1,62.0,1009.5,False,45.9,291,1.7
ALB,23,1:50:082,28.0,2.0,19.0,HARD,Williams,25.2,64.0,1009.5,False,45.3,294,2.5
ALB,23,1:48:729,31.0,3.0,2.0,HARD,Williams,25.1,64.0,1009.4,False,45.7,288,1.8
ALB,23,1:48:407,35.0,3.0,6.0,HARD,Williams,24.9,64.0,1009.4,False,45.8,289,1.7
ALB,23,1:48:553,36.0,3.0,7.0,HARD,Williams,25.0,65.0,1009.4,False,45.7,297,2.0
ALB,23,1:48:251,37.0,3.0,8.0,HARD,Williams,25.0,65.0,1009.2,False,45.7,258,1.7
ALB,23,1:48:101,38.0,3.0,9.0,HARD,Williams,25.1,65.0,1009.2,False,45.7,302,1.3
ALB,23,1:48:086,39.0,3.0,10.0,HARD,Williams,25.0,64.0,1009.2,False,45.7,302,2.7
ALB,23,1:47:970,40.0,3.0,11.0,HARD,Williams,25.0,64.0,1009.2,False,45.0,283,2.5
ALB,23,1:47:970,41.0,3.0,12.0,HARD,Williams,25.0,65.0,1009.2,False,45.0,293,2.2
ALB,23,1:48:194,42.0,3.0,13.0,HARD,Williams,25.1,64.0,1009.2,False,45.3,282,2.0
ALB,23,1:48:269,43.0,3.0,14.0,HARD,Williams,24.9,64.0,1009.2,False,45.0,284,2.4
ALB,23,1:48:135,44.0,3.0,15.0,HARD,Williams,25.0,64.0,1009.2,False,44.9,284,2.7
ALB,23,1:48:167,45.0,3.0,16.0,HARD,Williams,25.3,63.0,1009.2,False,44.7,336,1.7
ALB,23,1:50:265,46.0,3.0,17.0,HARD,Williams,25.2,62.0,1009.2,False,45.0,285,1.7
ALB,23,1:48:671,47.0,3.0,18.0,HARD,Williams,24.9,62.0,1009.2,False,45.0,294,2.0
ALB,23,1:47:966,48.0,3.0,19.0,HARD,Williams,25.2,63.0,1009.2,False,44.6,255,2.0
ALB,23,1:48:374,49.0,3.0,20.0,HARD,Williams,25.1,63.0,1009.2,False,44.1,274,2.4
ALB,23,1:48:170,50.0,3.0,21.0,HARD,Williams,25.0,64.0,1009.2,False,44.6,303,2.5
ZHO,24,1:52:296,2.0,1.0,2.0,MEDIUM,Alfa Romeo,25.8,56.0,1010.0,False,48.5,256,1.2
ZHO,24,1:51:667,3.0,1.0,3.0,MEDIUM,Alfa Romeo,25.2,56.0,1010.0,False,48.5,256,1.2
ZHO,24,1:51:837,4.0,1.0,4.0,MEDIUM,Alfa Romeo,25.7,60.0,1010.2,False,47.4,282,1.7
ZHO,24,1:50:701,5.0,1.0,5.0,MEDIUM,Alfa Romeo,25.6,60.0,1009.9,False,47.7,287,1.7
ZHO,24,1:50:930,6.0,1.0,6.0,MEDIUM,Alfa Romeo,25.4,60.0,1010.0,False,46.9,271,1.7
ZHO,24,1:50:952,7.0,1.0,7.0,MEDIUM,Alfa Romeo,25.5,62.0,1010.0,False,47.0,309,1.7
ZHO,24,1:51:322,8.0,1.0,8.0,MEDIUM,Alfa Romeo,25.7,61.0,1010.0,False,47.0,314,1.8
ZHO,24,1:49:045,11.0,2.0,2.0,HARD,Alfa Romeo,25.4,62.0,1010.0,False,47.9,285,1.7
ZHO,24,1:48:723,12.0,2.0,3.0,HARD,Alfa Romeo,25.3,60.0,1010.0,False,47.2,315,2.4
ZHO,24,1:50:484,13.0,2.0,4.0,HARD,Alfa Romeo,25.5,60.0,1009.9,False,47.2,235,1.2
ZHO,24,1:50:375,14.0,2.0,5.0,HARD,Alfa Romeo,25.6,61.0,1009.9,False,47.2,283,1.5
ZHO,24,1:50:601,15.0,2.0,6.0,HARD,Alfa Romeo,25.6,61.0,1009.9,False,46.8,356,1.6
ZHO,24,1:50:279,16.0,2.0,7.0,HARD,Alfa Romeo,25.8,61.0,1009.9,False,46.5,266,1.0
ZHO,24,1:49:556,17.0,2.0,8.0,HARD,Alfa Romeo,25.8,60.0,1009.9,False,46.5,327,1.0
ZHO,24,1:49:432,18.0,2.0,9.0,HARD,Alfa Romeo,25.6,60.0,1009.7,False,46.6,285,2.0
ZHO,24,1:49:831,19.0,2.0,10.0,HARD,Alfa Romeo,25.5,61.0,1009.7,False,46.5,305,1.7
ZHO,24,1:49:903,20.0,2.0,11.0,HARD,Alfa Romeo,25.4,62.0,1009.9,False,46.1,356,1.2
ZHO,24,1:50:327,21.0,2.0,12.0,HARD,Alfa Romeo,25.6,60.0,1009.5,False,45.6,277,1.3
ZHO,24,1:50:812,22.0,2.0,13.0,HARD,Alfa Romeo,25.4,61.0,1009.7,False,45.3,257,1.6
RIC,3,1:51:760,2.0,1.0,2.0,HARD,McLaren,25.8,56.0,1010.0,False,48.5,256,1.2
RIC,3,1:50:956,3.0,1.0,3.0,HARD,McLaren,25.2,56.0,1010.0,False,48.5,256,1.2
RIC,3,1:50:965,4.0,1.0,4.0,HARD,McLaren,25.7,60.0,1010.2,False,47.4,282,1.7
RIC,3,1:50:540,5.0,1.0,5.0,HARD,McLaren,25.6,60.0,1009.9,False,47.7,287,1.7
RIC,3,1:50:743,6.0,1.0,6.0,HARD,McLaren,25.4,60.0,1010.0,False,46.9,271,1.7
RIC,3,1:51:071,7.0,1.0,7.0,HARD,McLaren,25.5,62.0,1010.0,False,47.0,309,1.7
RIC,3,1:51:252,8.0,1.0,8.0,HARD,McLaren,25.7,61.0,1010.0,False,47.0,314,1.8
RIC,3,1:50:434,11.0,1.0,11.0,HARD,McLaren,25.4,62.0,1010.0,False,47.9,285,1.7
RIC,3,1:50:101,12.0,1.0,12.0,HARD,McLaren,25.3,60.0,1010.0,False,47.2,286,1.8
RIC,3,1:50:158,13.0,1.0,13.0,HARD,McLaren,25.5,60.0,1009.9,False,47.2,235,1.2
RIC,3,1:50:280,14.0,1.0,14.0,HARD,McLaren,25.6,61.0,1009.9,False,47.2,283,1.5
RIC,3,1:50:289,15.0,1.0,15.0,HARD,McLaren,25.6,61.0,1009.9,False,46.8,356,1.6
RIC,3,1:50:464,16.0,1.0,16.0,HARD,McLaren,25.8,61.0,1009.9,False,46.5,266,1.0
RIC,3,1:51:237,17.0,1.0,17.0,HARD,McLaren,25.8,60.0,1009.9,False,46.5,327,1.0
RIC,3,1:51:544,18.0,1.0,18.0,HARD,McLaren,25.8,60.0,1009.9,False,46.5,284,1.2
RIC,3,1:51:066,19.0,1.0,19.0,HARD,McLaren,25.5,61.0,1009.7,False,46.5,305,1.7
RIC,3,1:51:594,20.0,1.0,20.0,HARD,McLaren,25.4,62.0,1009.9,False,46.1,356,1.2
RIC,3,1:50:446,21.0,1.0,21.0,HARD,McLaren,25.6,60.0,1009.5,False,45.6,277,1.3
RIC,3,1:51:111,22.0,1.0,22.0,HARD,McLaren,25.4,61.0,1009.7,False,45.3,257,1.6
RIC,3,1:50:425,23.0,1.0,23.0,HARD,McLaren,25.5,62.0,1009.7,False,45.7,247,1.7
RIC,3,1:50:131,24.0,1.0,24.0,HARD,McLaren,25.5,63.0,1009.5,False,45.8,289,1.7
RIC,3,1:50:401,25.0,1.0,25.0,HARD,McLaren,25.3,62.0,1009.5,False,45.8,246,1.7
RIC,3,1:51:271,26.0,1.0,26.0,HARD,McLaren,25.2,63.0,1009.5,False,45.7,290,1.7
RIC,3,1:50:069,27.0,1.0,27.0,HARD,McLaren,25.1,62.0,1009.5,False,45.9,291,1.7
RIC,3,1:49:750,28.0,1.0,28.0,HARD,McLaren,25.2,64.0,1009.5,False,45.3,294,2.5
RIC,3,1:49:795,29.0,1.0,29.0,HARD,McLaren,25.3,65.0,1009.5,False,45.3,294,1.2
RIC,3,1:49:970,30.0,1.0,30.0,HARD,McLaren,25.1,63.0,1009.5,False,45.5,285,1.7
RIC,3,1:50:218,31.0,1.0,31.0,HARD,McLaren,25.0,63.0,1009.5,False,45.7,290,2.0
RIC,3,1:49:756,32.0,1.0,32.0,HARD,McLaren,25.0,64.0,1009.4,False,45.7,286,2.2
RIC,3,1:49:072,35.0,2.0,2.0,MEDIUM,McLaren,24.9,64.0,1009.4,False,46.1,301,1.2
RIC,3,1:48:587,36.0,2.0,3.0,MEDIUM,McLaren,25.0,65.0,1009.4,False,45.7,297,2.0
RIC,3,1:48:355,37.0,2.0,4.0,MEDIUM,McLaren,25.0,65.0,1009.2,False,45.7,258,1.7
RIC,3,1:48:869,38.0,2.0,5.0,MEDIUM,McLaren,25.1,65.0,1009.2,False,45.7,302,1.3
RIC,3,1:49:034,39.0,2.0,6.0,MEDIUM,McLaren,25.1,63.0,1009.2,False,45.7,280,1.8
RIC,3,1:49:028,40.0,2.0,7.0,MEDIUM,McLaren,25.0,64.0,1009.2,False,45.1,299,2.5
RIC,3,1:48:721,41.0,2.0,8.0,MEDIUM,McLaren,25.0,65.0,1009.2,False,45.0,293,2.2
RIC,3,1:48:408,42.0,2.0,9.0,MEDIUM,McLaren,25.1,64.0,1009.2,False,45.3,282,2.0
RIC,3,1:48:350,43.0,2.0,10.0,MEDIUM,McLaren,24.9,64.0,1009.2,False,45.0,284,2.4
RIC,3,1:48:276,44.0,2.0,11.0,MEDIUM,McLaren,24.9,64.0,1009.2,False,44.8,312,2.4
RIC,3,1:48:392,45.0,2.0,12.0,MEDIUM,McLaren,25.2,65.0,1009.2,False,44.8,338,2.0
RIC,3,1:48:671,46.0,2.0,13.0,MEDIUM,McLaren,25.2,62.0,1009.2,False,45.0,285,1.7
RIC,3,1:48:603,47.0,2.0,14.0,MEDIUM,McLaren,24.9,62.0,1009.2,False,45.0,294,2.0
RIC,3,1:48:985,48.0,2.0,15.0,MEDIUM,McLaren,25.2,63.0,1009.2,False,44.6,255,2.0
RIC,3,1:48:597,49.0,2.0,16.0,MEDIUM,McLaren,25.1,62.0,1009.0,False,44.1,299,2.0
RIC,3,1:48:904,50.0,2.0,17.0,MEDIUM,McLaren,25.0,63.0,1009.0,False,44.3,285,2.2
RIC,3,1:48:903,51.0,2.0,18.0,MEDIUM,McLaren,25.0,63.0,1009.2,False,44.6,264,2.0
OCO,31,1:52:113,2.0,1.0,2.0,HARD,Alpine,25.8,56.0,1010.0,False,48.5,256,1.2
OCO,31,1:51:676,3.0,1.0,3.0,HARD,Alpine,25.2,56.0,1010.0,False,48.5,256,1.2
OCO,31,1:51:349,4.0,1.0,4.0,HARD,Alpine,25.7,60.0,1010.2,False,47.4,282,1.7
OCO,31,1:51:195,5.0,1.0,5.0,HARD,Alpine,25.6,60.0,1009.9,False,47.7,287,1.7
OCO,31,1:51:070,6.0,1.0,6.0,HARD,Alpine,25.4,60.0,1010.0,False,46.9,271,1.7
OCO,31,1:51:044,7.0,1.0,7.0,HARD,Alpine,25.5,62.0,1010.0,False,47.0,309,1.7
OCO,31,1:51:069,8.0,1.0,8.0,HARD,Alpine,25.7,61.0,1010.0,False,47.0,314,1.8
OCO,31,1:50:732,11.0,1.0,11.0,HARD,Alpine,25.4,62.0,1010.0,False,47.9,285,1.7
OCO,31,1:50:574,12.0,1.0,12.0,HARD,Alpine,25.3,60.0,1010.0,False,47.2,286,1.8
OCO,31,1:51:515,13.0,1.0,13.0,HARD,Alpine,25.5,60.0,1009.9,False,47.2,235,1.2
OCO,31,1:50:901,14.0,1.0,14.0,HARD,Alpine,25.6,61.0,1009.9,False,47.2,283,1.5
OCO,31,1:51:105,15.0,1.0,15.0,HARD,Alpine,25.6,61.0,1009.9,False,46.8,356,1.6
OCO,31,1:50:816,16.0,1.0,16.0,HARD,Alpine,25.8,61.0,1009.9,False,46.5,266,1.0
OCO,31,1:50:781,17.0,1.0,17.0,HARD,Alpine,25.8,60.0,1009.9,False,46.5,327,1.0
OCO,31,1:51:769,18.0,1.0,18.0,HARD,Alpine,25.6,60.0,1009.7,False,46.6,285,2.0
OCO,31,1:51:162,19.0,1.0,19.0,HARD,Alpine,25.5,61.0,1009.7,False,46.5,305,1.7
OCO,31,1:50:886,20.0,1.0,20.0,HARD,Alpine,25.4,62.0,1009.9,False,46.1,356,1.2
OCO,31,1:50:894,21.0,1.0,21.0,HARD,Alpine,25.6,60.0,1009.5,False,45.6,277,1.3
OCO,31,1:51:791,22.0,1.0,22.0,HARD,Alpine,25.4,61.0,1009.7,False,45.3,257,1.6
OCO,31,1:50:796,23.0,1.0,23.0,HARD,Alpine,25.5,62.0,1009.7,False,45.7,247,1.7
OCO,31,1:51:290,24.0,1.0,24.0,HARD,Alpine,25.5,63.0,1009.5,False,45.8,289,1.7
OCO,31,1:51:735,25.0,1.0,25.0,HARD,Alpine,25.3,63.0,1009.5,False,45.8,282,1.7
OCO,31,1:50:597,26.0,1.0,26.0,HARD,Alpine,25.2,63.0,1009.5,False,45.7,290,1.7
OCO,31,1:51:365,27.0,1.0,27.0,HARD,Alpine,25.1,62.0,1009.5,False,45.9,291,1.7
OCO,31,1:50:461,28.0,1.0,28.0,HARD,Alpine,25.2,64.0,1009.5,False,45.3,294,2.5
OCO,31,1:50:441,29.0,1.0,29.0,HARD,Alpine,25.3,65.0,1009.5,False,45.3,294,1.2
OCO,31,1:50:532,30.0,1.0,30.0,HARD,Alpine,25.1,63.0,1009.5,False,45.5,285,1.7
OCO,31,1:50:817,31.0,1.0,31.0,HARD,Alpine,25.1,64.0,1009.4,False,45.7,288,1.8
OCO,31,1:50:451,32.0,1.0,32.0,HARD,Alpine,25.0,64.0,1009.4,False,45.7,286,2.2
OCO,31,1:49:704,35.0,2.0,2.0,MEDIUM,Alpine,24.9,64.0,1009.4,False,46.1,301,1.2
OCO,31,1:48:297,36.0,2.0,3.0,MEDIUM,Alpine,25.0,65.0,1009.4,False,45.7,297,2.0
OCO,31,1:48:607,37.0,2.0,4.0,MEDIUM,Alpine,25.0,65.0,1009.2,False,45.7,258,1.7
OCO,31,1:48:557,38.0,2.0,5.0,MEDIUM,Alpine,25.1,65.0,1009.2,False,45.7,302,1.3
OCO,31,1:48:685,39.0,2.0,6.0,MEDIUM,Alpine,25.0,64.0,1009.2,False,45.7,302,2.7
OCO,31,1:48:523,40.0,2.0,7.0,MEDIUM,Alpine,25.0,64.0,1009.2,False,45.1,299,2.5
OCO,31,1:48:362,41.0,2.0,8.0,MEDIUM,Alpine,25.0,65.0,1009.2,False,45.0,293,2.2
OCO,31,1:48:813,42.0,2.0,9.0,MEDIUM,Alpine,25.1,64.0,1009.2,False,45.3,282,2.0
OCO,31,1:48:679,43.0,2.0,10.0,MEDIUM,Alpine,24.9,64.0,1009.2,False,45.0,284,2.4
OCO,31,1:48:919,44.0,2.0,11.0,MEDIUM,Alpine,25.0,64.0,1009.2,False,44.9,284,2.7
OCO,31,1:48:865,45.0,2.0,12.0,MEDIUM,Alpine,25.2,65.0,1009.2,False,44.8,338,2.0
OCO,31,1:48:682,46.0,2.0,13.0,MEDIUM,Alpine,25.2,62.0,1009.2,False,45.0,285,1.7
OCO,31,1:48:831,47.0,2.0,14.0,MEDIUM,Alpine,24.9,62.0,1009.2,False,45.0,294,2.0
OCO,31,1:48:903,48.0,2.0,15.0,MEDIUM,Alpine,25.2,63.0,1009.2,False,44.6,255,2.0
OCO,31,1:49:179,49.0,2.0,16.0,MEDIUM,Alpine,25.1,63.0,1009.2,False,44.1,274,2.4
OCO,31,1:49:370,50.0,2.0,17.0,MEDIUM,Alpine,25.0,64.0,1009.2,False,44.6,303,2.5
OCO,31,1:49:429,51.0,2.0,18.0,MEDIUM,Alpine,25.0,63.0,1009.2,False,44.6,264,2.0
NOR,4,1:51:871,2.0,1.0,2.0,MEDIUM,McLaren,25.8,56.0,1010.0,False,48.5,256,1.2
NOR,4,1:51:315,3.0,1.0,3.0,MEDIUM,McLaren,25.2,56.0,1010.0,False,48.5,256,1.2
NOR,4,1:50:531,4.0,1.0,4.0,MEDIUM,McLaren,25.7,60.0,1010.2,False,47.4,282,1.7
NOR,4,1:50:619,5.0,1.0,5.0,MEDIUM,McLaren,25.6,60.0,1009.9,False,47.7,287,1.7
NOR,4,1:50:746,6.0,1.0,6.0,MEDIUM,McLaren,25.4,60.0,1010.0,False,46.9,271,1.7
NOR,4,1:50:534,7.0,1.0,7.0,MEDIUM,McLaren,25.5,62.0,1010.0,False,47.0,309,1.7
NOR,4,1:50:585,8.0,1.0,8.0,MEDIUM,McLaren,25.7,61.0,1010.0,False,47.0,314,1.8
NOR,4,1:50:230,11.0,1.0,11.0,MEDIUM,McLaren,25.4,62.0,1010.0,False,47.9,285,1.7
NOR,4,1:50:328,12.0,1.0,12.0,MEDIUM,McLaren,25.3,60.0,1010.0,False,47.2,286,1.8
NOR,4,1:50:618,13.0,1.0,13.0,MEDIUM,McLaren,25.5,60.0,1009.9,False,47.2,235,1.2
NOR,4,1:50:380,14.0,1.0,14.0,MEDIUM,McLaren,25.6,61.0,1009.9,False,47.2,283,1.5
NOR,4,1:50:967,15.0,1.0,15.0,MEDIUM,McLaren,25.6,61.0,1009.9,False,46.8,356,1.6
NOR,4,1:50:700,16.0,1.0,16.0,MEDIUM,McLaren,25.8,61.0,1009.9,False,46.5,266,1.0
NOR,4,1:51:330,17.0,1.0,17.0,MEDIUM,McLaren,25.8,60.0,1009.9,False,46.5,327,1.0
NOR,4,1:52:014,18.0,1.0,18.0,MEDIUM,McLaren,25.8,60.0,1009.9,False,46.5,284,1.2
NOR,4,1:51:221,19.0,1.0,19.0,MEDIUM,McLaren,25.5,61.0,1009.7,False,46.5,305,1.7
NOR,4,1:50:902,22.0,2.0,2.0,HARD,McLaren,25.4,61.0,1009.7,False,45.3,257,1.6
