Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,HoursMinutes,Time_weather,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 01:06:47.005000,ALO,14,0 days 00:01:51.690000,2.0,1.0,,,0 days 00:00:40.586000,0 days 00:00:45.441000,0 days 00:00:25.663000,0 days 01:05:35.876000,0 days 01:06:21.317000,0 days 01:06:46.980000,187.0,194.0,321.0,326.0,True,MEDIUM,2.0,True,Alpine,0 days 01:04:55.315000,2022-06-12 11:05:55.323,1,10.0,False,,False,True,1:06,0 days 01:06:46.773000,25.8,56.0,1010.0,False,48.5,256,1.2
0 days 01:08:37.915000,ALO,14,0 days 00:01:50.910000,3.0,1.0,,,0 days 00:00:40.208000,0 days 00:00:45.103000,0 days 00:00:25.599000,0 days 01:07:27.188000,0 days 01:08:12.291000,0 days 01:08:37.890000,182.0,198.0,321.0,324.0,True,MEDIUM,3.0,True,Alpine,0 days 01:06:47.005000,2022-06-12 11:07:47.013,1,10.0,False,,False,True,1:08,0 days 01:08:45.924000,25.2,56.0,1010.0,False,48.5,256,1.2
0 days 01:10:28.862000,ALO,14,0 days 00:01:50.947000,4.0,1.0,,,0 days 00:00:39.988000,0 days 00:00:45.264000,0 days 00:00:25.695000,0 days 01:09:17.878000,0 days 01:10:03.142000,0 days 01:10:28.837000,187.0,198.0,318.0,323.0,False,MEDIUM,4.0,True,Alpine,0 days 01:08:37.915000,2022-06-12 11:09:37.923,1,10.0,False,,False,True,1:10,0 days 01:10:45.953000,25.7,60.0,1010.2,False,47.4,282,1.7
0 days 01:12:19.395000,ALO,14,0 days 00:01:50.533000,5.0,1.0,,,0 days 00:00:39.656000,0 days 00:00:45.175000,0 days 00:00:25.702000,0 days 01:11:08.493000,0 days 01:11:53.668000,0 days 01:12:19.370000,189.0,196.0,319.0,323.0,True,MEDIUM,5.0,True,Alpine,0 days 01:10:28.862000,2022-06-12 11:11:28.870,1,10.0,False,,False,True,1:12,0 days 01:12:45.971000,25.6,60.0,1009.9,False,47.7,287,1.7
0 days 01:14:10.018000,ALO,14,0 days 00:01:50.623000,6.0,1.0,,,0 days 00:00:39.819000,0 days 00:00:45.156000,0 days 00:00:25.648000,0 days 01:12:59.189000,0 days 01:13:44.345000,0 days 01:14:09.993000,185.0,200.0,317.0,323.0,False,MEDIUM,6.0,True,Alpine,0 days 01:12:19.395000,2022-06-12 11:13:19.403,1,10.0,False,,False,True,1:14,0 days 01:14:45.971000,25.4,60.0,1010.0,False,46.9,271,1.7
0 days 01:16:00.640000,ALO,14,0 days 00:01:50.622000,7.0,1.0,,,0 days 00:00:39.652000,0 days 00:00:45.198000,0 days 00:00:25.772000,0 days 01:14:49.645000,0 days 01:15:34.843000,0 days 01:16:00.615000,189.0,201.0,317.0,322.0,False,MEDIUM,7.0,True,Alpine,0 days 01:14:10.018000,2022-06-12 11:15:10.026,1,10.0,False,,False,True,1:16,0 days 01:16:45.995000,25.5,62.0,1010.0,False,47.0,309,1.7
0 days 01:17:51.384000,ALO,14,0 days 00:01:50.744000,8.0,1.0,,,0 days 00:00:39.672000,0 days 00:00:45.413000,0 days 00:00:25.659000,0 days 01:16:40.287000,0 days 01:17:25.700000,0 days 01:17:51.359000,185.0,198.0,319.0,323.0,False,MEDIUM,8.0,True,Alpine,0 days 01:16:00.640000,2022-06-12 11:17:00.648,1,10.0,False,,False,True,1:17,0 days 01:17:45.985000,25.7,61.0,1010.0,False,47.0,314,1.8
0 days 01:23:59.401000,ALO,14,0 days 00:01:49.908000,11.0,1.0,,,0 days 00:00:39.434000,0 days 00:00:44.827000,0 days 00:00:25.647000,0 days 01:22:48.902000,0 days 01:23:33.729000,0 days 01:23:59.376000,191.0,203.0,317.0,321.0,True,MEDIUM,11.0,True,Alpine,0 days 01:22:09.493000,2022-06-12 11:23:09.501,1,5.0,False,,False,True,1:23,0 days 01:23:46.014000,25.4,61.0,1010.0,False,47.2,271,1.6
0 days 01:25:49.777000,ALO,14,0 days 00:01:50.376000,12.0,1.0,,,0 days 00:00:39.596000,0 days 00:00:45.107000,0 days 00:00:25.673000,0 days 01:24:38.972000,0 days 01:25:24.079000,0 days 01:25:49.752000,185.0,201.0,316.0,321.0,False,MEDIUM,12.0,True,Alpine,0 days 01:23:59.401000,2022-06-12 11:24:59.409,1,5.0,False,,False,True,1:25,0 days 01:25:46.016000,25.3,60.0,1010.0,False,47.2,286,1.8
0 days 01:27:40.215000,ALO,14,0 days 00:01:50.438000,13.0,1.0,,,0 days 00:00:39.509000,0 days 00:00:45.198000,0 days 00:00:25.731000,0 days 01:26:29.261000,0 days 01:27:14.459000,0 days 01:27:40.190000,187.0,201.0,315.0,320.0,False,MEDIUM,13.0,True,Alpine,0 days 01:25:49.777000,2022-06-12 11:26:49.785,12,5.0,False,,False,True,1:27,0 days 01:27:46.006000,25.5,60.0,1009.9,False,47.2,235,1.2
0 days 01:29:30.769000,ALO,14,0 days 00:01:50.554000,14.0,1.0,,,0 days 00:00:39.525000,0 days 00:00:45.237000,0 days 00:00:25.792000,0 days 01:28:19.715000,0 days 01:29:04.952000,0 days 01:29:30.744000,195.0,198.0,316.0,320.0,False,MEDIUM,14.0,True,Alpine,0 days 01:27:40.215000,2022-06-12 11:28:40.223,1,5.0,False,,False,True,1:29,0 days 01:29:46.004000,25.6,61.0,1009.9,False,47.2,283,1.5
0 days 01:31:21.517000,ALO,14,0 days 00:01:50.748000,15.0,1.0,,,0 days 00:00:39.591000,0 days 00:00:45.323000,0 days 00:00:25.834000,0 days 01:30:10.335000,0 days 01:30:55.658000,0 days 01:31:21.492000,194.0,198.0,316.0,319.0,False,MEDIUM,15.0,True,Alpine,0 days 01:29:30.769000,2022-06-12 11:30:30.777,1,5.0,False,,False,True,1:31,0 days 01:31:46.011000,25.6,61.0,1009.9,False,46.8,356,1.6
0 days 01:33:12.688000,ALO,14,0 days 00:01:51.171000,16.0,1.0,,,0 days 00:00:39.773000,0 days 00:00:45.456000,0 days 00:00:25.942000,0 days 01:32:01.265000,0 days 01:32:46.721000,0 days 01:33:12.663000,195.0,201.0,315.0,318.0,False,MEDIUM,16.0,True,Alpine,0 days 01:31:21.517000,2022-06-12 11:32:21.525,1,5.0,False,,False,True,1:33,0 days 01:33:46.007000,25.8,61.0,1009.9,False,46.5,266,1.0
0 days 01:35:04.464000,ALO,14,0 days 00:01:51.776000,17.0,1.0,,,0 days 00:00:39.987000,0 days 00:00:45.914000,0 days 00:00:25.875000,0 days 01:33:52.650000,0 days 01:34:38.564000,0 days 01:35:04.439000,193.0,188.0,320.0,318.0,False,MEDIUM,17.0,True,Alpine,0 days 01:33:12.688000,2022-06-12 11:34:12.696,1,5.0,False,,False,True,1:35,0 days 01:35:46.008000,25.8,60.0,1009.9,False,46.5,327,1.0
0 days 01:40:57.073000,ALO,14,0 days 00:01:50.041000,20.0,2.0,,,0 days 00:00:39.683000,0 days 00:00:45.077000,0 days 00:00:25.281000,0 days 01:39:46.690000,0 days 01:40:31.767000,0 days 01:40:57.048000,191.0,192.0,332.0,329.0,False,HARD,2.0,True,Alpine,0 days 01:39:07.032000,2022-06-12 11:40:07.040,1,14.0,False,,False,True,1:40,0 days 01:40:46.018000,25.4,62.0,1009.9,False,46.1,356,1.2
0 days 01:42:47.090000,ALO,14,0 days 00:01:50.017000,21.0,2.0,,,0 days 00:00:39.495000,0 days 00:00:44.948000,0 days 00:00:25.574000,0 days 01:41:36.543000,0 days 01:42:21.491000,0 days 01:42:47.065000,196.0,209.0,316.0,323.0,False,HARD,3.0,True,Alpine,0 days 01:40:57.073000,2022-06-12 11:41:57.081,1,12.0,False,,False,True,1:42,0 days 01:42:46.042000,25.6,60.0,1009.5,False,45.6,277,1.3
0 days 01:44:36.719000,ALO,14,0 days 00:01:49.629000,22.0,2.0,,,0 days 00:00:39.297000,0 days 00:00:44.844000,0 days 00:00:25.488000,0 days 01:43:26.362000,0 days 01:44:11.206000,0 days 01:44:36.694000,192.0,202.0,317.0,324.0,True,HARD,4.0,True,Alpine,0 days 01:42:47.090000,2022-06-12 11:43:47.098,1,12.0,False,,False,True,1:44,0 days 01:44:46.053000,25.4,61.0,1009.7,False,45.3,257,1.6
0 days 01:46:26.515000,ALO,14,0 days 00:01:49.796000,23.0,2.0,,,0 days 00:00:39.488000,0 days 00:00:44.804000,0 days 00:00:25.504000,0 days 01:45:16.182000,0 days 01:46:00.986000,0 days 01:46:26.490000,187.0,208.0,318.0,325.0,False,HARD,5.0,True,Alpine,0 days 01:44:36.719000,2022-06-12 11:45:36.727,1,11.0,False,,False,True,1:46,0 days 01:46:46.078000,25.5,62.0,1009.7,False,45.7,247,1.7
0 days 01:48:16.056000,ALO,14,0 days 00:01:49.541000,24.0,2.0,,,0 days 00:00:39.266000,0 days 00:00:44.855000,0 days 00:00:25.420000,0 days 01:47:05.756000,0 days 01:47:50.611000,0 days 01:48:16.031000,192.0,198.0,320.0,326.0,True,HARD,6.0,True,Alpine,0 days 01:46:26.515000,2022-06-12 11:47:26.523,1,11.0,False,,False,True,1:48,0 days 01:48:46.066000,25.5,63.0,1009.5,False,45.8,289,1.7
0 days 01:50:05.014000,ALO,14,0 days 00:01:48.958000,25.0,2.0,,,0 days 00:00:39.292000,0 days 00:00:44.577000,0 days 00:00:25.089000,0 days 01:48:55.323000,0 days 01:49:39.900000,0 days 01:50:04.989000,189.0,197.0,347.0,329.0,True,HARD,7.0,True,Alpine,0 days 01:48:16.056000,2022-06-12 11:49:16.064,1,11.0,False,,False,True,1:50,0 days 01:50:46.098000,25.3,63.0,1009.5,False,45.8,282,1.7
0 days 01:51:54.168000,ALO,14,0 days 00:01:49.154000,26.0,2.0,,,0 days 00:00:39.363000,0 days 00:00:44.712000,0 days 00:00:25.079000,0 days 01:50:44.352000,0 days 01:51:29.064000,0 days 01:51:54.143000,,196.0,343.0,328.0,False,HARD,8.0,True,Alpine,0 days 01:50:05.014000,2022-06-12 11:51:05.022,1,10.0,False,,False,True,1:51,0 days 01:51:46.101000,25.2,63.0,1009.5,False,45.7,290,1.7
0 days 01:53:43.856000,ALO,14,0 days 00:01:49.688000,27.0,2.0,,,0 days 00:00:39.339000,0 days 00:00:44.869000,0 days 00:00:25.480000,0 days 01:52:33.482000,0 days 01:53:18.351000,0 days 01:53:43.831000,191.0,199.0,319.0,324.0,False,HARD,9.0,True,Alpine,0 days 01:51:54.168000,2022-06-12 11:52:54.176,1,9.0,False,,False,True,1:53,0 days 01:53:46.125000,25.1,62.0,1009.5,False,45.9,291,1.7
0 days 01:55:33.278000,ALO,14,0 days 00:01:49.422000,28.0,2.0,,,0 days 00:00:39.310000,0 days 00:00:44.649000,0 days 00:00:25.463000,0 days 01:54:23.141000,0 days 01:55:07.790000,0 days 01:55:33.253000,188.0,206.0,319.0,324.0,False,HARD,10.0,True,Alpine,0 days 01:53:43.856000,2022-06-12 11:54:43.864,1,9.0,False,,False,True,1:55,0 days 01:55:46.130000,25.2,64.0,1009.5,False,45.3,294,2.5
0 days 01:57:22.626000,ALO,14,0 days 00:01:49.348000,29.0,2.0,,,0 days 00:00:39.423000,0 days 00:00:44.542000,0 days 00:00:25.383000,0 days 01:56:12.676000,0 days 01:56:57.218000,0 days 01:57:22.601000,184.0,205.0,318.0,324.0,False,HARD,11.0,True,Alpine,0 days 01:55:33.278000,2022-06-12 11:56:33.286,1,9.0,False,,False,True,1:57,0 days 01:57:46.129000,25.3,65.0,1009.5,False,45.3,294,1.2
0 days 01:59:12.130000,ALO,14,0 days 00:01:49.504000,30.0,2.0,,,0 days 00:00:39.299000,0 days 00:00:44.700000,0 days 00:00:25.505000,0 days 01:58:01.900000,0 days 01:58:46.600000,0 days 01:59:12.105000,191.0,205.0,319.0,323.0,False,HARD,12.0,True,Alpine,0 days 01:57:22.626000,2022-06-12 11:58:22.634,1,9.0,False,,False,True,1:59,0 days 01:59:46.168000,25.1,63.0,1009.5,False,45.5,285,1.7
0 days 02:01:01.477000,ALO,14,0 days 00:01:49.347000,31.0,2.0,,,0 days 00:00:39.271000,0 days 00:00:44.679000,0 days 00:00:25.397000,0 days 01:59:51.376000,0 days 02:00:36.055000,0 days 02:01:01.452000,194.0,199.0,320.0,324.0,False,HARD,13.0,True,Alpine,0 days 01:59:12.130000,2022-06-12 12:00:12.138,1,9.0,False,,False,True,2:01,0 days 02:01:46.161000,25.1,64.0,1009.4,False,45.7,288,1.8
0 days 02:02:50.901000,ALO,14,0 days 00:01:49.424000,32.0,2.0,,,0 days 00:00:39.372000,0 days 00:00:44.641000,0 days 00:00:25.411000,0 days 02:01:40.824000,0 days 02:02:25.465000,0 days 02:02:50.876000,190.0,209.0,319.0,324.0,False,HARD,14.0,True,Alpine,0 days 02:01:01.477000,2022-06-12 12:02:01.485,12,9.0,False,,False,True,2:02,0 days 02:02:46.195000,25.0,64.0,1009.4,False,45.7,286,2.2
0 days 02:09:33.924000,ALO,14,0 days 00:01:50.109000,35.0,2.0,,,0 days 00:00:39.910000,0 days 00:00:44.757000,0 days 00:00:25.442000,0 days 02:08:23.700000,0 days 02:09:08.457000,0 days 02:09:33.899000,181.0,204.0,318.0,322.0,False,HARD,17.0,True,Alpine,0 days 02:07:43.815000,2022-06-12 12:08:43.823,1,8.0,False,,False,True,2:09,0 days 02:09:46.179000,24.9,64.0,1009.4,False,46.1,301,1.2
0 days 02:11:22.928000,ALO,14,0 days 00:01:49.004000,36.0,2.0,,,0 days 00:00:38.989000,0 days 00:00:44.584000,0 days 00:00:25.431000,0 days 02:10:12.888000,0 days 02:10:57.472000,0 days 02:11:22.903000,195.0,212.0,317.0,323.0,False,HARD,18.0,True,Alpine,0 days 02:09:33.924000,2022-06-12 12:10:33.932,1,8.0,False,,False,True,2:11,0 days 02:11:46.209000,25.0,65.0,1009.4,False,45.7,297,2.0
0 days 02:13:11.749000,ALO,14,0 days 00:01:48.821000,37.0,2.0,,,0 days 00:00:39.111000,0 days 00:00:44.298000,0 days 00:00:25.412000,0 days 02:12:02.014000,0 days 02:12:46.312000,0 days 02:13:11.724000,188.0,209.0,317.0,323.0,True,HARD,19.0,True,Alpine,0 days 02:11:22.928000,2022-06-12 12:12:22.936,1,8.0,False,,False,True,2:13,0 days 02:13:46.223000,25.0,65.0,1009.2,False,45.7,258,1.7
0 days 02:15:00.418000,ALO,14,0 days 00:01:48.669000,38.0,2.0,,,0 days 00:00:38.923000,0 days 00:00:44.379000,0 days 00:00:25.367000,0 days 02:13:50.647000,0 days 02:14:35.026000,0 days 02:15:00.393000,,208.0,318.0,323.0,True,HARD,20.0,True,Alpine,0 days 02:13:11.749000,2022-06-12 12:14:11.757,1,8.0,False,,False,True,2:15,0 days 02:15:46.240000,25.1,65.0,1009.2,False,45.7,302,1.3
0 days 02:16:48.825000,ALO,14,0 days 00:01:48.407000,39.0,2.0,,,0 days 00:00:38.924000,0 days 00:00:44.035000,0 days 00:00:25.448000,0 days 02:15:39.317000,0 days 02:16:23.352000,0 days 02:16:48.800000,195.0,212.0,317.0,322.0,True,HARD,21.0,True,Alpine,0 days 02:15:00.418000,2022-06-12 12:16:00.426,1,7.0,False,,False,True,2:16,0 days 02:16:46.254000,25.1,63.0,1009.2,False,45.7,280,1.8
0 days 02:18:37.207000,ALO,14,0 days 00:01:48.382000,40.0,2.0,,,0 days 00:00:38.833000,0 days 00:00:44.242000,0 days 00:00:25.307000,0 days 02:17:27.633000,0 days 02:18:11.875000,0 days 02:18:37.182000,197.0,212.0,318.0,323.0,True,HARD,22.0,True,Alpine,0 days 02:16:48.825000,2022-06-12 12:17:48.833,1,7.0,False,,False,True,2:18,0 days 02:18:46.255000,25.0,64.0,1009.2,False,45.1,299,2.5
0 days 02:20:25.923000,ALO,14,0 days 00:01:48.716000,41.0,2.0,,,0 days 00:00:39.097000,0 days 00:00:44.285000,0 days 00:00:25.334000,0 days 02:19:16.279000,0 days 02:20:00.564000,0 days 02:20:25.898000,186.0,211.0,319.0,322.0,False,HARD,23.0,True,Alpine,0 days 02:18:37.207000,2022-06-12 12:19:37.215,1,7.0,False,,False,True,2:20,0 days 02:20:46.335000,25.0,65.0,1009.2,False,45.0,293,2.2
0 days 02:22:14.664000,ALO,14,0 days 00:01:48.741000,42.0,2.0,,,0 days 00:00:39.087000,0 days 00:00:44.318000,0 days 00:00:25.336000,0 days 02:21:04.985000,0 days 02:21:49.303000,0 days 02:22:14.639000,192.0,204.0,318.0,322.0,False,HARD,24.0,True,Alpine,0 days 02:20:25.923000,2022-06-12 12:21:25.931,1,7.0,False,,False,True,2:22,0 days 02:22:46.258000,25.1,64.0,1009.2,False,45.3,282,2.0
0 days 02:24:03.385000,ALO,14,0 days 00:01:48.721000,43.0,2.0,,,0 days 00:00:38.978000,0 days 00:00:44.439000,0 days 00:00:25.304000,0 days 02:22:53.617000,0 days 02:23:38.056000,0 days 02:24:03.360000,194.0,204.0,318.0,323.0,False,HARD,25.0,True,Alpine,0 days 02:22:14.664000,2022-06-12 12:23:14.672,1,7.0,False,,False,True,2:24,0 days 02:24:46.263000,24.9,64.0,1009.2,False,45.0,284,2.4
0 days 02:25:52.176000,ALO,14,0 days 00:01:48.791000,44.0,2.0,,,0 days 00:00:39.041000,0 days 00:00:44.405000,0 days 00:00:25.345000,0 days 02:24:42.401000,0 days 02:25:26.806000,0 days 02:25:52.151000,192.0,211.0,318.0,323.0,False,HARD,26.0,True,Alpine,0 days 02:24:03.385000,2022-06-12 12:25:03.393,1,7.0,False,,False,True,2:25,0 days 02:25:46.263000,24.9,64.0,1009.2,False,44.8,312,2.4
0 days 02:27:40.652000,ALO,14,0 days 00:01:48.476000,45.0,2.0,,,0 days 00:00:39.031000,0 days 00:00:44.079000,0 days 00:00:25.366000,0 days 02:26:31.182000,0 days 02:27:15.261000,0 days 02:27:40.627000,199.0,212.0,319.0,323.0,False,HARD,27.0,True,Alpine,0 days 02:25:52.176000,2022-06-12 12:26:52.184,1,7.0,False,,False,True,2:27,0 days 02:27:46.268000,25.2,65.0,1009.2,False,44.8,338,2.0
0 days 02:29:28.946000,ALO,14,0 days 00:01:48.294000,46.0,2.0,,,0 days 00:00:38.879000,0 days 00:00:44.183000,0 days 00:00:25.232000,0 days 02:28:19.506000,0 days 02:29:03.689000,0 days 02:29:28.921000,202.0,211.0,320.0,324.0,True,HARD,28.0,True,Alpine,0 days 02:27:40.652000,2022-06-12 12:28:40.660,1,7.0,False,,False,True,2:29,0 days 02:29:46.258000,25.2,62.0,1009.2,False,45.0,285,1.7
0 days 02:31:17.315000,ALO,14,0 days 00:01:48.369000,47.0,2.0,,,0 days 00:00:38.972000,0 days 00:00:44.156000,0 days 00:00:25.241000,0 days 02:30:07.893000,0 days 02:30:52.049000,0 days 02:31:17.290000,,209.0,323.0,326.0,False,HARD,29.0,True,Alpine,0 days 02:29:28.946000,2022-06-12 12:30:28.954,1,7.0,False,,False,True,2:31,0 days 02:31:46.266000,24.9,62.0,1009.2,False,45.0,294,2.0
0 days 02:33:05.822000,ALO,14,0 days 00:01:48.507000,48.0,2.0,,,0 days 00:00:39.117000,0 days 00:00:44.057000,0 days 00:00:25.333000,0 days 02:31:56.407000,0 days 02:32:40.464000,0 days 02:33:05.797000,199.0,205.0,319.0,323.0,False,HARD,30.0,True,Alpine,0 days 02:31:17.315000,2022-06-12 12:32:17.323,1,7.0,False,,False,True,2:33,0 days 02:33:46.437000,25.2,63.0,1009.2,False,44.6,255,2.0
0 days 02:34:53.811000,ALO,14,0 days 00:01:47.989000,49.0,2.0,,,0 days 00:00:38.843000,0 days 00:00:43.911000,0 days 00:00:25.235000,0 days 02:33:44.640000,0 days 02:34:28.551000,0 days 02:34:53.786000,193.0,214.0,319.0,323.0,True,HARD,31.0,True,Alpine,0 days 02:33:05.822000,2022-06-12 12:34:05.830,1,7.0,False,,False,True,2:34,0 days 02:34:46.264000,25.1,62.0,1009.0,False,44.1,299,2.0
0 days 02:36:42.143000,ALO,14,0 days 00:01:48.332000,50.0,2.0,,,0 days 00:00:38.875000,0 days 00:00:44.209000,0 days 00:00:25.248000,0 days 02:35:32.661000,0 days 02:36:16.870000,0 days 02:36:42.118000,192.0,213.0,319.0,323.0,False,HARD,32.0,True,Alpine,0 days 02:34:53.811000,2022-06-12 12:35:53.819,1,7.0,False,,False,True,2:36,0 days 02:36:46.262000,25.0,63.0,1009.0,False,44.3,285,2.2
0 days 02:38:31.324000,ALO,14,0 days 00:01:49.181000,51.0,2.0,,,0 days 00:00:39.131000,0 days 00:00:44.679000,0 days 00:00:25.371000,0 days 02:37:21.249000,0 days 02:38:05.928000,0 days 02:38:31.299000,204.0,207.0,308.0,323.0,False,HARD,33.0,True,Alpine,0 days 02:36:42.143000,2022-06-12 12:37:42.151,12,7.0,False,,False,True,2:38,0 days 02:38:46.262000,25.0,63.0,1009.2,False,44.6,264,2.0
0 days 01:06:37.881000,LEC,16,0 days 00:01:48.845000,2.0,1.0,,,0 days 00:00:38.810000,0 days 00:00:44.260000,0 days 00:00:25.775000,0 days 01:05:27.861000,0 days 01:06:12.121000,0 days 01:06:37.896000,207.0,214.0,316.0,315.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:04:49.036000,2022-06-12 11:05:49.044,1,2.0,False,,False,True,1:06,0 days 01:06:46.773000,25.8,56.0,1010.0,False,48.5,256,1.2
0 days 01:08:26.482000,LEC,16,0 days 00:01:48.601000,3.0,1.0,,,0 days 00:00:38.951000,0 days 00:00:44.018000,0 days 00:00:25.632000,0 days 01:07:16.847000,0 days 01:08:00.865000,0 days 01:08:26.497000,200.0,219.0,313.0,315.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:06:37.881000,2022-06-12 11:07:37.889,1,2.0,False,,False,True,1:08,0 days 01:08:45.924000,25.2,56.0,1010.0,False,48.5,256,1.2
0 days 01:10:15.001000,LEC,16,0 days 00:01:48.519000,4.0,1.0,,,0 days 00:00:38.875000,0 days 00:00:43.841000,0 days 00:00:25.803000,0 days 01:09:05.372000,0 days 01:09:49.213000,0 days 01:10:15.016000,208.0,220.0,313.0,316.0,True,MEDIUM,4.0,True,Ferrari,0 days 01:08:26.482000,2022-06-12 11:09:26.490,1,2.0,False,,False,True,1:10,0 days 01:10:45.953000,25.7,60.0,1010.2,False,47.4,282,1.7
0 days 01:12:03.431000,LEC,16,0 days 00:01:48.430000,5.0,1.0,,,0 days 00:00:38.710000,0 days 00:00:44.043000,0 days 00:00:25.677000,0 days 01:10:53.726000,0 days 01:11:37.769000,0 days 01:12:03.446000,214.0,216.0,322.0,316.0,True,MEDIUM,5.0,True,Ferrari,0 days 01:10:15.001000,2022-06-12 11:11:15.009,1,2.0,False,,False,True,1:12,0 days 01:12:45.971000,25.6,60.0,1009.9,False,47.7,287,1.7
0 days 01:13:51.973000,LEC,16,0 days 00:01:48.542000,6.0,1.0,,,0 days 00:00:38.675000,0 days 00:00:44.143000,0 days 00:00:25.724000,0 days 01:12:42.121000,0 days 01:13:26.264000,0 days 01:13:51.988000,210.0,216.0,312.0,316.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:12:03.431000,2022-06-12 11:13:03.439,1,2.0,False,,False,True,1:13,0 days 01:13:45.971000,25.6,59.0,1010.2,False,47.7,307,2.2
0 days 01:15:40.741000,LEC,16,0 days 00:01:48.768000,7.0,1.0,,,0 days 00:00:38.988000,0 days 00:00:44.094000,0 days 00:00:25.686000,0 days 01:14:30.976000,0 days 01:15:15.070000,0 days 01:15:40.756000,204.0,215.0,321.0,316.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:13:51.973000,2022-06-12 11:14:51.981,1,2.0,False,,False,True,1:15,0 days 01:15:45.995000,25.5,60.0,1010.2,False,46.9,285,2.0
0 days 01:17:29.582000,LEC,16,0 days 00:01:48.841000,8.0,1.0,,,0 days 00:00:38.870000,0 days 00:00:44.074000,0 days 00:00:25.897000,0 days 01:16:19.626000,0 days 01:17:03.700000,0 days 01:17:29.597000,198.0,206.0,312.0,315.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:15:40.741000,2022-06-12 11:16:40.749,1,2.0,False,,False,True,1:17,0 days 01:17:45.985000,25.7,61.0,1010.0,False,47.0,314,1.8
0 days 01:23:45.985000,LEC,16,0 days 00:01:48.689000,11.0,2.0,,,0 days 00:00:38.792000,0 days 00:00:43.988000,0 days 00:00:25.909000,0 days 01:22:36.103000,0 days 01:23:20.091000,0 days 01:23:46,206.0,211.0,307.0,313.0,False,HARD,2.0,True,Ferrari,0 days 01:21:57.296000,2022-06-12 11:22:57.304,1,3.0,False,,False,True,1:23,0 days 01:23:46.014000,25.4,61.0,1010.0,False,47.2,271,1.6
0 days 01:25:34.245000,LEC,16,0 days 00:01:48.260000,12.0,2.0,,,0 days 00:00:38.847000,0 days 00:00:43.713000,0 days 00:00:25.700000,0 days 01:24:24.847000,0 days 01:25:08.560000,0 days 01:25:34.260000,215.0,214.0,310.0,313.0,True,HARD,3.0,True,Ferrari,0 days 01:23:45.985000,2022-06-12 11:24:45.993,1,3.0,False,,False,True,1:25,0 days 01:25:46.016000,25.3,60.0,1010.0,False,47.2,286,1.8
0 days 01:27:21.776000,LEC,16,0 days 00:01:47.531000,13.0,2.0,,,0 days 00:00:38.251000,0 days 00:00:43.507000,0 days 00:00:25.773000,0 days 01:26:12.511000,0 days 01:26:56.018000,0 days 01:27:21.791000,216.0,217.0,310.0,314.0,True,HARD,4.0,True,Ferrari,0 days 01:25:34.245000,2022-06-12 11:26:34.253,12,3.0,False,,False,True,1:27,0 days 01:27:46.006000,25.5,60.0,1009.9,False,47.2,235,1.2
0 days 01:29:09.714000,LEC,16,0 days 00:01:47.938000,14.0,2.0,,,0 days 00:00:38.558000,0 days 00:00:43.669000,0 days 00:00:25.711000,0 days 01:28:00.349000,0 days 01:28:44.018000,0 days 01:29:09.729000,209.0,221.0,311.0,314.0,False,HARD,5.0,True,Ferrari,0 days 01:27:21.776000,2022-06-12 11:28:21.784,1,3.0,False,,False,True,1:29,0 days 01:29:46.004000,25.6,61.0,1009.9,False,47.2,283,1.5
0 days 01:30:58.009000,LEC,16,0 days 00:01:48.295000,15.0,2.0,,,0 days 00:00:38.749000,0 days 00:00:43.791000,0 days 00:00:25.755000,0 days 01:29:48.478000,0 days 01:30:32.269000,0 days 01:30:58.024000,210.0,222.0,313.0,314.0,False,HARD,6.0,True,Ferrari,0 days 01:29:09.714000,2022-06-12 11:30:09.722,1,3.0,False,,False,True,1:30,0 days 01:30:46.006000,25.6,61.0,1009.9,False,46.5,299,2.0
0 days 01:32:46.115000,LEC,16,0 days 00:01:48.106000,16.0,2.0,,,0 days 00:00:38.664000,0 days 00:00:43.690000,0 days 00:00:25.752000,0 days 01:31:36.688000,0 days 01:32:20.378000,0 days 01:32:46.130000,215.0,216.0,314.0,316.0,False,HARD,7.0,True,Ferrari,0 days 01:30:58.009000,2022-06-12 11:31:58.017,1,3.0,False,,False,True,1:32,0 days 01:32:46.008000,25.6,62.0,1009.9,False,46.5,188,1.2
