Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,HoursMinutes,Time_weather,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 01:13:24.754000,STR,18,0 days 00:01:49.143000,9.0,2.0,,,0 days 00:00:39.052000,0 days 00:00:44.508000,0 days 00:00:25.583000,0 days 01:12:14.639000,0 days 01:12:59.147000,0 days 01:13:24.730000,,205.0,324.0,319.0,True,HARD,9.0,False,Aston Martin,0 days 01:11:35.611000,2024-09-15 11:19:31.386,1,20.0,False,,False,True,1:13,0 days 01:13:26.222000,26.7,38.0,1017.7,False,44.8,76,1.5
0 days 01:15:14.186000,STR,18,0 days 00:01:49.432000,10.0,2.0,,,0 days 00:00:39.110000,0 days 00:00:44.689000,0 days 00:00:25.633000,0 days 01:14:03.840000,0 days 01:14:48.529000,0 days 01:15:14.162000,198.0,201.0,322.0,321.0,False,HARD,10.0,False,Aston Martin,0 days 01:13:24.754000,2024-09-15 11:21:20.529,1,20.0,False,,False,True,1:15,0 days 01:15:26.262000,26.7,37.0,1017.7,False,44.7,67,0.8
0 days 01:17:04.158000,STR,18,0 days 00:01:49.972000,11.0,2.0,,,0 days 00:00:39.092000,0 days 00:00:45.230000,0 days 00:00:25.650000,0 days 01:15:53.254000,0 days 01:16:38.484000,0 days 01:17:04.134000,206.0,197.0,324.0,322.0,False,HARD,11.0,False,Aston Martin,0 days 01:15:14.186000,2024-09-15 11:23:09.961,1,19.0,False,,False,True,1:17,0 days 01:17:26.267000,26.9,37.0,1017.7,False,44.8,65,0.9
0 days 01:18:55.110000,STR,18,0 days 00:01:50.952000,12.0,2.0,,,0 days 00:00:39.111000,0 days 00:00:45.669000,0 days 00:00:26.172000,0 days 01:17:43.245000,0 days 01:18:28.914000,0 days 01:18:55.086000,186.0,186.0,341.0,318.0,False,HARD,12.0,False,Aston Martin,0 days 01:17:04.158000,2024-09-15 11:24:59.933,1,18.0,False,,False,True,1:18,0 days 01:18:26.252000,26.9,38.0,1017.7,False,44.8,72,2.2
0 days 01:20:44.704000,STR,18,0 days 00:01:49.594000,13.0,2.0,,,0 days 00:00:39.171000,0 days 00:00:44.770000,0 days 00:00:25.653000,0 days 01:19:34.257000,0 days 01:20:19.027000,0 days 01:20:44.680000,199.0,206.0,321.0,319.0,False,HARD,13.0,False,Aston Martin,0 days 01:18:55.110000,2024-09-15 11:26:50.885,1,17.0,False,,False,True,1:20,0 days 01:20:26.256000,27.0,37.0,1017.6,False,44.7,43,0.9
0 days 01:22:34.116000,STR,18,0 days 00:01:49.412000,14.0,2.0,,,0 days 00:00:39.086000,0 days 00:00:44.661000,0 days 00:00:25.665000,0 days 01:21:23.766000,0 days 01:22:08.427000,0 days 01:22:34.092000,195.0,202.0,325.0,319.0,False,HARD,14.0,False,Aston Martin,0 days 01:20:44.704000,2024-09-15 11:28:40.479,1,17.0,False,,False,True,1:22,0 days 01:22:26.258000,26.8,37.0,1017.6,False,44.1,137,2.9
0 days 01:24:24.876000,STR,18,0 days 00:01:50.760000,15.0,2.0,,,0 days 00:00:39.567000,0 days 00:00:45.247000,0 days 00:00:25.946000,0 days 01:23:13.659000,0 days 01:23:58.906000,0 days 01:24:24.852000,182.0,213.0,324.0,320.0,False,HARD,15.0,False,Aston Martin,0 days 01:22:34.116000,2024-09-15 11:30:29.891,1,18.0,False,,False,True,1:24,0 days 01:24:26.260000,26.5,36.0,1017.7,False,44.1,193,1.3
0 days 01:26:15.979000,STR,18,0 days 00:01:51.103000,16.0,2.0,,,0 days 00:00:39.945000,0 days 00:00:45.460000,0 days 00:00:25.698000,0 days 01:25:04.797000,0 days 01:25:50.257000,0 days 01:26:15.955000,183.0,194.0,329.0,321.0,False,HARD,16.0,False,Aston Martin,0 days 01:24:24.876000,2024-09-15 11:32:20.651,1,18.0,False,,False,True,1:26,0 days 01:26:26.258000,26.5,36.0,1017.5,False,44.0,44,1.4
0 days 01:28:06.688000,STR,18,0 days 00:01:50.709000,17.0,2.0,,,0 days 00:00:39.441000,0 days 00:00:45.676000,0 days 00:00:25.592000,0 days 01:26:55.396000,0 days 01:27:41.072000,0 days 01:28:06.664000,188.0,194.0,327.0,322.0,False,HARD,17.0,False,Aston Martin,0 days 01:26:15.979000,2024-09-15 11:34:11.754,1,18.0,False,,False,True,1:28,0 days 01:28:26.261000,26.3,37.0,1017.7,False,43.8,89,1.2
0 days 01:29:57.138000,STR,18,0 days 00:01:50.450000,18.0,2.0,,,0 days 00:00:39.664000,0 days 00:00:45.204000,0 days 00:00:25.582000,0 days 01:28:46.328000,0 days 01:29:31.532000,0 days 01:29:57.114000,192.0,196.0,325.0,322.0,False,HARD,18.0,False,Aston Martin,0 days 01:28:06.688000,2024-09-15 11:36:02.463,1,18.0,False,,False,True,1:29,0 days 01:29:26.279000,26.4,36.0,1017.6,False,44.0,194,1.7
0 days 01:31:47.372000,STR,18,0 days 00:01:50.234000,19.0,2.0,,,0 days 00:00:39.521000,0 days 00:00:45.182000,0 days 00:00:25.531000,0 days 01:30:36.635000,0 days 01:31:21.817000,0 days 01:31:47.348000,189.0,200.0,328.0,322.0,False,HARD,19.0,False,Aston Martin,0 days 01:29:57.138000,2024-09-15 11:37:52.913,1,18.0,False,,False,True,1:31,0 days 01:31:26.287000,26.5,36.0,1017.6,False,43.9,266,1.2
0 days 01:33:37.665000,STR,18,0 days 00:01:50.293000,20.0,2.0,,,0 days 00:00:39.634000,0 days 00:00:45.311000,0 days 00:00:25.348000,0 days 01:32:26.982000,0 days 01:33:12.293000,0 days 01:33:37.641000,184.0,203.0,343.0,321.0,False,HARD,20.0,False,Aston Martin,0 days 01:31:47.372000,2024-09-15 11:39:43.147,1,18.0,False,,False,True,1:33,0 days 01:33:26.328000,26.9,34.0,1017.6,False,44.4,248,1.1
0 days 01:35:28.174000,STR,18,0 days 00:01:50.509000,21.0,2.0,,,0 days 00:00:39.938000,0 days 00:00:45.126000,0 days 00:00:25.445000,0 days 01:34:17.579000,0 days 01:35:02.705000,0 days 01:35:28.150000,190.0,199.0,341.0,322.0,False,HARD,21.0,False,Aston Martin,0 days 01:33:37.665000,2024-09-15 11:41:33.440,1,18.0,False,,False,True,1:35,0 days 01:35:26.316000,26.9,36.0,1017.6,False,43.2,37,1.3
0 days 01:41:18.024000,STR,18,0 days 00:01:49.018000,24.0,3.0,,,0 days 00:00:39.152000,0 days 00:00:44.282000,0 days 00:00:25.584000,0 days 01:40:08.134000,0 days 01:40:52.416000,0 days 01:41:18,192.0,201.0,320.0,318.0,True,HARD,3.0,False,Aston Martin,0 days 01:39:29.006000,2024-09-15 11:47:24.781,1,19.0,False,,False,True,1:41,0 days 01:41:26.385000,26.2,38.0,1017.6,False,42.8,98,2.6
0 days 01:43:06.919000,STR,18,0 days 00:01:48.895000,25.0,3.0,,,0 days 00:00:39.029000,0 days 00:00:44.357000,0 days 00:00:25.509000,0 days 01:41:57.029000,0 days 01:42:41.386000,0 days 01:43:06.895000,198.0,204.0,321.0,319.0,True,HARD,4.0,False,Aston Martin,0 days 01:41:18.024000,2024-09-15 11:49:13.799,1,19.0,False,,False,True,1:43,0 days 01:43:26.400000,26.3,38.0,1017.6,False,43.3,30,2.9
0 days 01:44:55.762000,STR,18,0 days 00:01:48.843000,26.0,3.0,,,0 days 00:00:38.891000,0 days 00:00:44.449000,0 days 00:00:25.503000,0 days 01:43:45.786000,0 days 01:44:30.235000,0 days 01:44:55.738000,201.0,198.0,321.0,319.0,True,HARD,5.0,False,Aston Martin,0 days 01:43:06.919000,2024-09-15 11:51:02.694,1,19.0,False,,False,True,1:44,0 days 01:44:26.397000,26.2,38.0,1017.6,False,43.1,245,1.0
0 days 01:46:44.470000,STR,18,0 days 00:01:48.708000,27.0,3.0,,,0 days 00:00:38.847000,0 days 00:00:44.310000,0 days 00:00:25.551000,0 days 01:45:34.585000,0 days 01:46:18.895000,0 days 01:46:44.446000,198.0,201.0,321.0,320.0,True,HARD,6.0,False,Aston Martin,0 days 01:44:55.762000,2024-09-15 11:52:51.537,1,19.0,False,,False,True,1:46,0 days 01:46:26.402000,26.7,38.0,1017.6,False,43.3,238,0.5
0 days 01:48:32.982000,STR,18,0 days 00:01:48.512000,28.0,3.0,,,0 days 00:00:38.956000,0 days 00:00:44.102000,0 days 00:00:25.454000,0 days 01:47:23.402000,0 days 01:48:07.504000,0 days 01:48:32.958000,,207.0,322.0,320.0,True,HARD,7.0,False,Aston Martin,0 days 01:46:44.470000,2024-09-15 11:54:40.245,1,19.0,False,,False,True,1:48,0 days 01:48:26.400000,27.1,37.0,1017.6,False,43.5,65,1.7
0 days 01:50:21.585000,STR,18,0 days 00:01:48.603000,29.0,3.0,,,0 days 00:00:38.857000,0 days 00:00:44.284000,0 days 00:00:25.462000,0 days 01:49:11.815000,0 days 01:49:56.099000,0 days 01:50:21.561000,196.0,197.0,323.0,320.0,False,HARD,8.0,False,Aston Martin,0 days 01:48:32.982000,2024-09-15 11:56:28.757,1,19.0,False,,False,True,1:50,0 days 01:50:26.425000,26.9,36.0,1017.6,False,42.6,352,1.5
0 days 01:52:10.250000,STR,18,0 days 00:01:48.665000,30.0,3.0,,,0 days 00:00:38.896000,0 days 00:00:44.319000,0 days 00:00:25.450000,0 days 01:51:00.457000,0 days 01:51:44.776000,0 days 01:52:10.226000,192.0,204.0,325.0,320.0,False,HARD,9.0,False,Aston Martin,0 days 01:50:21.585000,2024-09-15 11:58:17.360,1,19.0,False,,False,True,1:52,0 days 01:52:26.450000,26.6,36.0,1017.6,False,42.6,216,1.9
0 days 01:53:58.398000,STR,18,0 days 00:01:48.148000,31.0,3.0,,,0 days 00:00:38.843000,0 days 00:00:44.065000,0 days 00:00:25.240000,0 days 01:52:49.069000,0 days 01:53:33.134000,0 days 01:53:58.374000,198.0,211.0,342.0,321.0,True,HARD,10.0,False,Aston Martin,0 days 01:52:10.250000,2024-09-15 12:00:06.025,1,19.0,False,,False,True,1:53,0 days 01:53:26.465000,26.7,36.0,1017.6,False,42.6,51,1.2
0 days 01:55:47.247000,STR,18,0 days 00:01:48.849000,32.0,3.0,,,0 days 00:00:39.094000,0 days 00:00:44.562000,0 days 00:00:25.193000,0 days 01:54:37.468000,0 days 01:55:22.030000,0 days 01:55:47.223000,191.0,200.0,348.0,321.0,False,HARD,11.0,False,Aston Martin,0 days 01:53:58.398000,2024-09-15 12:01:54.173,1,19.0,False,,False,True,1:55,0 days 01:55:26.488000,26.5,37.0,1017.6,False,42.4,148,1.5
0 days 01:57:36.815000,STR,18,0 days 00:01:49.568000,33.0,3.0,,,0 days 00:00:39.620000,0 days 00:00:44.347000,0 days 00:00:25.601000,0 days 01:56:26.843000,0 days 01:57:11.190000,0 days 01:57:36.791000,195.0,207.0,315.0,318.0,False,HARD,12.0,False,Aston Martin,0 days 01:55:47.247000,2024-09-15 12:03:43.022,1,18.0,False,,False,True,1:57,0 days 01:57:26.484000,26.6,37.0,1017.6,False,42.8,89,1.4
0 days 01:59:25.407000,STR,18,0 days 00:01:48.592000,34.0,3.0,,,0 days 00:00:38.832000,0 days 00:00:44.219000,0 days 00:00:25.541000,0 days 01:58:15.623000,0 days 01:58:59.842000,0 days 01:59:25.383000,192.0,201.0,317.0,318.0,False,HARD,13.0,False,Aston Martin,0 days 01:57:36.815000,2024-09-15 12:05:32.590,1,18.0,False,,False,True,1:59,0 days 01:59:26.487000,26.9,36.0,1017.7,False,43.1,243,1.0
0 days 02:01:13.848000,STR,18,0 days 00:01:48.441000,35.0,3.0,,,0 days 00:00:38.812000,0 days 00:00:44.083000,0 days 00:00:25.546000,0 days 02:00:04.195000,0 days 02:00:48.278000,0 days 02:01:13.824000,191.0,204.0,321.0,318.0,False,HARD,14.0,False,Aston Martin,0 days 01:59:25.407000,2024-09-15 12:07:21.182,12,17.0,False,,False,True,2:01,0 days 02:01:26.489000,26.5,38.0,1017.7,False,42.6,103,1.6
0 days 02:03:02.518000,STR,18,0 days 00:01:48.670000,36.0,3.0,,,0 days 00:00:39.058000,0 days 00:00:44.028000,0 days 00:00:25.584000,0 days 02:01:52.882000,0 days 02:02:36.910000,0 days 02:03:02.494000,195.0,201.0,322.0,320.0,False,HARD,15.0,False,Aston Martin,0 days 02:01:13.848000,2024-09-15 12:09:09.623,21,17.0,False,,False,True,2:03,0 days 02:03:26.488000,26.4,35.0,1017.7,False,42.7,55,1.5
0 days 02:04:50.940000,STR,18,0 days 00:01:48.422000,37.0,3.0,,,0 days 00:00:38.740000,0 days 00:00:44.130000,0 days 00:00:25.552000,0 days 02:03:41.234000,0 days 02:04:25.364000,0 days 02:04:50.916000,190.0,211.0,322.0,320.0,False,HARD,16.0,False,Aston Martin,0 days 02:03:02.518000,2024-09-15 12:10:58.293,1,17.0,False,,False,True,2:04,0 days 02:04:26.492000,26.4,35.0,1017.6,False,42.7,19,1.8
0 days 02:06:39.843000,STR,18,0 days 00:01:48.903000,38.0,3.0,,,0 days 00:00:39.119000,0 days 00:00:44.261000,0 days 00:00:25.523000,0 days 02:05:30.035000,0 days 02:06:14.296000,0 days 02:06:39.819000,197.0,200.0,320.0,319.0,False,HARD,17.0,False,Aston Martin,0 days 02:04:50.940000,2024-09-15 12:12:46.715,1,17.0,False,,False,True,2:06,0 days 02:06:26.490000,26.3,36.0,1017.6,False,42.1,106,2.8
0 days 02:08:28.155000,STR,18,0 days 00:01:48.312000,39.0,3.0,,,0 days 00:00:38.847000,0 days 00:00:44.079000,0 days 00:00:25.386000,0 days 02:07:18.666000,0 days 02:08:02.745000,0 days 02:08:28.131000,191.0,203.0,342.0,321.0,False,HARD,18.0,False,Aston Martin,0 days 02:06:39.843000,2024-09-15 12:14:35.618,1,17.0,False,,False,True,2:08,0 days 02:08:26.491000,25.8,38.0,1017.6,False,41.8,102,2.7
0 days 02:10:17.560000,STR,18,0 days 00:01:49.405000,40.0,3.0,,,0 days 00:00:39.282000,0 days 00:00:44.746000,0 days 00:00:25.377000,0 days 02:09:07.413000,0 days 02:09:52.159000,0 days 02:10:17.536000,192.0,197.0,341.0,320.0,False,HARD,19.0,False,Aston Martin,0 days 02:08:28.155000,2024-09-15 12:16:23.930,1,17.0,False,,False,True,2:10,0 days 02:10:26.495000,25.7,38.0,1017.6,False,41.6,98,2.8
0 days 02:12:07.230000,STR,18,0 days 00:01:49.670000,41.0,3.0,,,0 days 00:00:39.286000,0 days 00:00:44.798000,0 days 00:00:25.586000,0 days 02:10:56.822000,0 days 02:11:41.620000,0 days 02:12:07.206000,180.0,199.0,317.0,318.0,False,HARD,20.0,False,Aston Martin,0 days 02:10:17.560000,2024-09-15 12:18:13.335,1,17.0,False,,False,True,2:12,0 days 02:12:26.494000,25.8,37.0,1017.8,False,41.3,0,3.6
0 days 02:13:56.777000,STR,18,0 days 00:01:49.547000,42.0,3.0,,,0 days 00:00:39.224000,0 days 00:00:44.566000,0 days 00:00:25.757000,0 days 02:12:46.430000,0 days 02:13:30.996000,0 days 02:13:56.753000,188.0,202.0,324.0,319.0,False,HARD,21.0,False,Aston Martin,0 days 02:12:07.230000,2024-09-15 12:20:03.005,1,17.0,False,,False,True,2:13,0 days 02:13:26.524000,25.7,38.0,1017.5,False,41.3,106,1.7
0 days 02:15:45.560000,STR,18,0 days 00:01:48.783000,43.0,3.0,,,0 days 00:00:38.797000,0 days 00:00:44.242000,0 days 00:00:25.744000,0 days 02:14:35.550000,0 days 02:15:19.792000,0 days 02:15:45.536000,197.0,206.0,323.0,318.0,False,HARD,22.0,False,Aston Martin,0 days 02:13:56.777000,2024-09-15 12:21:52.552,1,17.0,False,,False,True,2:15,0 days 02:15:26.497000,25.8,38.0,1017.7,False,41.4,88,2.1
0 days 02:17:34.305000,STR,18,0 days 00:01:48.745000,44.0,3.0,,,0 days 00:00:38.926000,0 days 00:00:44.413000,0 days 00:00:25.406000,0 days 02:16:24.462000,0 days 02:17:08.875000,0 days 02:17:34.281000,199.0,201.0,342.0,320.0,False,HARD,23.0,False,Aston Martin,0 days 02:15:45.560000,2024-09-15 12:23:41.335,1,17.0,False,,False,True,2:17,0 days 02:17:26.501000,25.9,35.0,1017.6,False,41.6,94,2.4
0 days 01:00:10.687000,TSU,22,0 days 00:01:51.648000,2.0,1.0,,,0 days 00:00:40.501000,0 days 00:00:45.421000,0 days 00:00:25.726000,0 days 00:58:59.520000,0 days 00:59:44.941000,0 days 01:00:10.667000,178.0,197.0,327.0,320.0,True,MEDIUM,3.0,False,RB,0 days 00:58:19.039000,2024-09-15 11:06:14.814,1,11.0,False,,False,True,1:00,0 days 01:00:26.198000,26.7,40.0,1017.4,False,45.7,0,2.4
0 days 01:02:04.015000,TSU,22,0 days 00:01:53.328000,3.0,1.0,,,0 days 00:00:41.635000,0 days 00:00:45.643000,0 days 00:00:26.050000,0 days 01:00:52.302000,0 days 01:01:37.945000,0 days 01:02:03.995000,,196.0,264.0,321.0,False,MEDIUM,4.0,False,RB,0 days 01:00:10.687000,2024-09-15 11:08:06.462,1,14.0,False,,False,True,1:02,0 days 01:02:26.194000,26.8,38.0,1017.7,False,45.4,76,2.4
0 days 01:03:58.012000,TSU,22,0 days 00:01:53.997000,4.0,1.0,,,0 days 00:00:41.965000,0 days 00:00:46.059000,0 days 00:00:25.973000,0 days 01:02:45.960000,0 days 01:03:32.019000,0 days 01:03:57.992000,,196.0,327.0,320.0,False,MEDIUM,5.0,False,RB,0 days 01:02:04.015000,2024-09-15 11:09:59.790,1,16.0,False,,False,True,1:03,0 days 01:03:26.202000,26.8,37.0,1017.5,False,44.9,116,1.5
0 days 01:05:51.133000,TSU,22,0 days 00:01:53.121000,5.0,1.0,,,0 days 00:00:41.773000,0 days 00:00:45.618000,0 days 00:00:25.730000,0 days 01:04:39.765000,0 days 01:05:25.383000,0 days 01:05:51.113000,184.0,201.0,326.0,319.0,False,MEDIUM,6.0,False,RB,0 days 01:03:58.012000,2024-09-15 11:11:53.787,1,16.0,False,,False,True,1:05,0 days 01:05:26.257000,26.4,39.0,1017.6,False,44.5,87,1.7
0 days 01:07:42.411000,TSU,22,0 days 00:01:51.278000,6.0,1.0,,,0 days 00:00:40.128000,0 days 00:00:45.406000,0 days 00:00:25.744000,0 days 01:06:31.241000,0 days 01:07:16.647000,0 days 01:07:42.391000,183.0,202.0,325.0,317.0,True,MEDIUM,7.0,False,RB,0 days 01:05:51.133000,2024-09-15 11:13:46.908,1,16.0,False,,False,True,1:07,0 days 01:07:26.203000,26.5,39.0,1017.7,False,44.9,82,2.4
0 days 01:09:33.486000,TSU,22,0 days 00:01:51.075000,7.0,1.0,,,0 days 00:00:39.817000,0 days 00:00:45.438000,0 days 00:00:25.820000,0 days 01:08:22.208000,0 days 01:09:07.646000,0 days 01:09:33.466000,192.0,203.0,326.0,318.0,True,MEDIUM,8.0,False,RB,0 days 01:07:42.411000,2024-09-15 11:15:38.186,1,16.0,False,,False,True,1:09,0 days 01:09:26.209000,26.2,40.0,1017.6,False,44.7,0,1.8
0 days 01:11:24.373000,TSU,22,0 days 00:01:50.887000,8.0,1.0,,,0 days 00:00:39.778000,0 days 00:00:45.286000,0 days 00:00:25.823000,0 days 01:10:13.244000,0 days 01:10:58.530000,0 days 01:11:24.353000,186.0,201.0,325.0,317.0,True,MEDIUM,9.0,False,RB,0 days 01:09:33.486000,2024-09-15 11:17:29.261,1,16.0,False,,False,True,1:11,0 days 01:11:26.210000,26.2,40.0,1017.6,False,44.4,40,1.6
0 days 01:13:15.514000,TSU,22,0 days 00:01:51.141000,9.0,1.0,,,0 days 00:00:39.940000,0 days 00:00:45.398000,0 days 00:00:25.803000,0 days 01:12:04.293000,0 days 01:12:49.691000,0 days 01:13:15.494000,187.0,199.0,324.0,318.0,False,MEDIUM,10.0,False,RB,0 days 01:11:24.373000,2024-09-15 11:19:20.148,1,16.0,False,,False,True,1:13,0 days 01:13:26.222000,26.7,38.0,1017.7,False,44.8,76,1.5
0 days 01:15:06.413000,TSU,22,0 days 00:01:50.899000,10.0,1.0,,,0 days 00:00:39.785000,0 days 00:00:45.268000,0 days 00:00:25.846000,0 days 01:13:55.279000,0 days 01:14:40.547000,0 days 01:15:06.393000,191.0,200.0,323.0,318.0,False,MEDIUM,11.0,False,RB,0 days 01:13:15.514000,2024-09-15 11:21:11.289,1,16.0,False,,False,True,1:15,0 days 01:15:26.262000,26.7,37.0,1017.7,False,44.7,67,0.8
0 days 01:16:58.898000,TSU,22,0 days 00:01:52.485000,11.0,1.0,,,0 days 00:00:40.183000,0 days 00:00:46.156000,0 days 00:00:26.146000,0 days 01:15:46.576000,0 days 01:16:32.732000,0 days 01:16:58.878000,185.0,199.0,326.0,317.0,False,MEDIUM,12.0,False,RB,0 days 01:15:06.413000,2024-09-15 11:23:02.188,1,17.0,False,,False,True,1:16,0 days 01:16:26.256000,26.8,36.0,1017.8,False,44.7,59,1.1
0 days 01:00:05.283000,ALB,23,0 days 00:01:50.846000,2.0,1.0,,,0 days 00:00:39.975000,0 days 00:00:45.169000,0 days 00:00:25.702000,0 days 00:58:54.400000,0 days 00:59:39.569000,0 days 01:00:05.271000,181.0,196.0,324.0,321.0,True,HARD,2.0,True,Williams,0 days 00:58:14.437000,2024-09-15 11:06:10.212,1,9.0,False,,False,True,1:00,0 days 01:00:26.198000,26.7,40.0,1017.4,False,45.7,0,2.4
0 days 01:01:55.740000,ALB,23,0 days 00:01:50.457000,3.0,1.0,,,0 days 00:00:39.862000,0 days 00:00:44.962000,0 days 00:00:25.633000,0 days 01:00:45.133000,0 days 01:01:30.095000,0 days 01:01:55.728000,184.0,200.0,320.0,323.0,True,HARD,3.0,True,Williams,0 days 01:00:05.283000,2024-09-15 11:08:01.058,1,9.0,False,,False,True,1:01,0 days 01:01:26.193000,26.9,37.0,1017.7,False,45.7,65,1.0
0 days 01:03:45.925000,ALB,23,0 days 00:01:50.185000,4.0,1.0,,,0 days 00:00:39.695000,0 days 00:00:44.846000,0 days 00:00:25.644000,0 days 01:02:35.423000,0 days 01:03:20.269000,0 days 01:03:45.913000,187.0,199.0,324.0,323.0,True,HARD,4.0,True,Williams,0 days 01:01:55.740000,2024-09-15 11:09:51.515,1,9.0,False,,False,True,1:03,0 days 01:03:26.202000,26.8,37.0,1017.5,False,44.9,116,1.5
0 days 01:05:35.705000,ALB,23,0 days 00:01:49.780000,5.0,1.0,,,0 days 00:00:39.486000,0 days 00:00:44.740000,0 days 00:00:25.554000,0 days 01:04:25.399000,0 days 01:05:10.139000,0 days 01:05:35.693000,180.0,197.0,327.0,323.0,True,HARD,5.0,True,Williams,0 days 01:03:45.925000,2024-09-15 11:11:41.700,1,9.0,False,,False,True,1:05,0 days 01:05:26.257000,26.4,39.0,1017.6,False,44.5,87,1.7
0 days 01:07:25.345000,ALB,23,0 days 00:01:49.640000,6.0,1.0,,,0 days 00:00:39.569000,0 days 00:00:44.544000,0 days 00:00:25.527000,0 days 01:06:15.262000,0 days 01:06:59.806000,0 days 01:07:25.333000,185.0,194.0,327.0,322.0,True,HARD,6.0,True,Williams,0 days 01:05:35.705000,2024-09-15 11:13:31.480,1,9.0,False,,False,True,1:07,0 days 01:07:26.203000,26.5,39.0,1017.7,False,44.9,82,2.4
0 days 01:09:14.878000,ALB,23,0 days 00:01:49.533000,7.0,1.0,,,0 days 00:00:39.325000,0 days 00:00:44.618000,0 days 00:00:25.590000,0 days 01:08:04.658000,0 days 01:08:49.276000,0 days 01:09:14.866000,188.0,197.0,325.0,322.0,True,HARD,7.0,True,Williams,0 days 01:07:25.345000,2024-09-15 11:15:21.120,1,9.0,False,,False,True,1:09,0 days 01:09:26.209000,26.2,40.0,1017.6,False,44.7,0,1.8
0 days 01:11:04.085000,ALB,23,0 days 00:01:49.207000,8.0,1.0,,,0 days 00:00:39.132000,0 days 00:00:44.545000,0 days 00:00:25.530000,0 days 01:09:53.998000,0 days 01:10:38.543000,0 days 01:11:04.073000,185.0,189.0,326.0,324.0,True,HARD,8.0,True,Williams,0 days 01:09:14.878000,2024-09-15 11:17:10.653,1,9.0,False,,False,True,1:11,0 days 01:11:26.210000,26.2,40.0,1017.6,False,44.4,40,1.6
0 days 01:12:53.443000,ALB,23,0 days 00:01:49.358000,9.0,1.0,,,0 days 00:00:39.194000,0 days 00:00:44.724000,0 days 00:00:25.440000,0 days 01:11:43.267000,0 days 01:12:27.991000,0 days 01:12:53.431000,188.0,200.0,327.0,324.0,False,HARD,9.0,True,Williams,0 days 01:11:04.085000,2024-09-15 11:18:59.860,1,9.0,False,,False,True,1:12,0 days 01:12:26.213000,26.5,40.0,1017.7,False,44.7,104,0.9
0 days 01:14:42.734000,ALB,23,0 days 00:01:49.291000,10.0,1.0,,,0 days 00:00:39.273000,0 days 00:00:44.681000,0 days 00:00:25.337000,0 days 01:13:32.704000,0 days 01:14:17.385000,0 days 01:14:42.722000,191.0,194.0,337.0,323.0,False,HARD,10.0,True,Williams,0 days 01:12:53.443000,2024-09-15 11:20:49.218,1,8.0,False,,False,True,1:14,0 days 01:14:26.295000,26.8,37.0,1017.6,False,44.7,61,2.2
0 days 01:16:31.933000,ALB,23,0 days 00:01:49.199000,11.0,1.0,,,0 days 00:00:39.168000,0 days 00:00:44.297000,0 days 00:00:25.734000,0 days 01:15:21.890000,0 days 01:16:06.187000,0 days 01:16:31.921000,189.0,196.0,319.0,320.0,True,HARD,11.0,True,Williams,0 days 01:14:42.734000,2024-09-15 11:22:38.509,1,7.0,False,,False,True,1:16,0 days 01:16:26.256000,26.8,36.0,1017.8,False,44.7,59,1.1
0 days 01:18:21.124000,ALB,23,0 days 00:01:49.191000,12.0,1.0,,,0 days 00:00:39.044000,0 days 00:00:44.308000,0 days 00:00:25.839000,0 days 01:17:10.965000,0 days 01:17:55.273000,0 days 01:18:21.112000,191.0,198.0,319.0,318.0,True,HARD,12.0,True,Williams,0 days 01:16:31.933000,2024-09-15 11:24:27.708,1,7.0,False,,False,True,1:18,0 days 01:18:26.252000,26.9,38.0,1017.7,False,44.8,72,2.2
0 days 01:20:10.164000,ALB,23,0 days 00:01:49.040000,13.0,1.0,,,0 days 00:00:39.098000,0 days 00:00:44.156000,0 days 00:00:25.786000,0 days 01:19:00.210000,0 days 01:19:44.366000,0 days 01:20:10.152000,195.0,202.0,317.0,317.0,True,HARD,13.0,True,Williams,0 days 01:18:21.124000,2024-09-15 11:26:16.899,1,5.0,False,,False,True,1:20,0 days 01:20:26.256000,27.0,37.0,1017.6,False,44.7,43,0.9
0 days 01:21:58.947000,ALB,23,0 days 00:01:48.783000,14.0,1.0,,,0 days 00:00:38.946000,0 days 00:00:44.005000,0 days 00:00:25.832000,0 days 01:20:49.098000,0 days 01:21:33.103000,0 days 01:21:58.935000,194.0,195.0,318.0,316.0,True,HARD,14.0,True,Williams,0 days 01:20:10.164000,2024-09-15 11:28:05.939,1,4.0,False,,False,True,1:21,0 days 01:21:26.254000,27.0,36.0,1017.6,False,44.7,95,1.4
0 days 01:23:47.726000,ALB,23,0 days 00:01:48.779000,15.0,1.0,,,0 days 00:00:38.867000,0 days 00:00:43.995000,0 days 00:00:25.917000,0 days 01:22:37.802000,0 days 01:23:21.797000,0 days 01:23:47.714000,192.0,204.0,317.0,316.0,True,HARD,15.0,True,Williams,0 days 01:21:58.947000,2024-09-15 11:29:54.722,1,4.0,False,,False,True,1:23,0 days 01:23:26.256000,26.5,37.0,1017.6,False,44.1,60,2.3
